Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.9305,0.06425,0.004,0.00125
2.0,0.39,0.4785,0.096,0.0355
3.0,0.214,0.46475,0.18975,0.1315
4.0,0.2025,0.36475,0.19825,0.2345
5.0,0.20075,0.3085,0.1785,0.31225
6.0,0.20025,0.28075,0.15925,0.35975
7.0,0.2005,0.27325,0.147,0.37925
8.0,0.2,0.26575,0.14575,0.3885
9.0,0.2,0.26,0.1375,0.4025
10.0,0.2,0.2765,0.13125,0.39225
11.0,0.2,0.28075,0.135,0.38425
12.0,0.2,0.271,0.137,0.392
13.0,0.2,0.267,0.13675,0.39625
14.0,0.2,0.26425,0.13175,0.404
15.0,0.2,0.2595,0.13125,0.40925
16.0,0.2,0.27175,0.12275,0.4055
17.0,0.2,0.269,0.13475,0.39625
18.0,0.2,0.2755,0.13875,0.38575
19.0,0.2,0.258,0.14075,0.40125
20.0,0.2,0.281,0.1275,0.3915
21.0,0.2,0.28675,0.13225,0.381
22.0,0.2,0.2715,0.1355,0.393
23.0,0.2,0.25275,0.13825,0.409
24.0,0.2,0.26425,0.1285,0.40725
25.0,0.2,0.2825,0.1225,0.395
26.0,0.2,0.283,0.12825,0.38875
27.0,0.2,0.29375,0.13,0.37625
28.0,0.2,0.28375,0.143,0.37325
29.0,0.2,0.2755,0.14125,0.38325
30.0,0.2,0.281,0.138,0.381
31.0,0.2,0.27825,0.135,0.38675
32.0,0.2,0.27475,0.13725,0.388
33.0,0.2,0.268,0.1385,0.3935
34.0,0.2,0.25275,0.13925,0.408
35.0,0.2,0.2465,0.13025,0.42325
36.0,0.2,0.2545,0.13075,0.41475
37.0,0.2,0.26625,0.117,0.41675
38.0,0.2,0.25525,0.13425,0.4105
39.0,0.2,0.25875,0.12875,0.4125
40.0,0.2,0.25875,0.13625,0.405
41.0,0.2,0.2635,0.13175,0.40475
42.0,0.2,0.273,0.128,0.399
43.0,0.2,0.27325,0.13,0.39675
44.0,0.2,0.27325,0.1375,0.38925
45.0,0.2,0.269,0.139,0.392
46.0,0.2,0.27,0.13325,0.39675
47.0,0.2,0.28325,0.13475,0.382
48.0,0.2,0.27125,0.13525,0.3935
49.0,0.2,0.27225,0.137,0.39075
50.0,0.2,0.27675,0.145,0.37825
51.0,0.2,0.2635,0.14125,0.39525
52.0,0.2,0.26275,0.1325,0.40475
53.0,0.2,0.25525,0.1355,0.40925
54.0,0.2,0.25425,0.124,0.42175
55.0,0.2,0.26775,0.128,0.40425
56.0,0.2,0.29125,0.12625,0.3825
57.0,0.2,0.2845,0.13075,0.38475
