Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.2304375,0.558275,0.1714125,0.039875
2.0,0.0809,0.3171625,0.3356875,0.26625
3.0,0.080025,0.173025,0.2622875,0.4846625
4.0,0.08,0.1171375,0.1852,0.6176625
5.0,0.080025,0.0872125,0.1319875,0.700775
6.0,0.0800125,0.069275,0.0971375,0.753575
7.0,0.0800125,0.056825,0.07615,0.7870125
8.0,0.0800125,0.04875,0.0614375,0.8098
9.0,0.0800125,0.0414375,0.0518875,0.8266625
10.0,0.0800125,0.037175,0.04225,0.8405625
11.0,0.08,0.0318875,0.0369375,0.851175
12.0,0.08,0.0284625,0.0323875,0.85915
13.0,0.08,0.02515,0.0283875,0.8664625
14.0,0.08,0.0219125,0.025025,0.8730625
15.0,0.08,0.019925,0.02185,0.878225
16.0,0.08,0.0183625,0.0199625,0.881675
17.0,0.08,0.0180875,0.01845,0.8834625
18.0,0.08,0.0172625,0.0174875,0.88525
19.0,0.08,0.0159625,0.0169625,0.887075
20.0,0.08,0.0140625,0.0166125,0.889325
21.0,0.08,0.01295,0.01435,0.8927
22.0,0.08,0.0121125,0.0130625,0.894825
23.0,0.08,0.0111,0.0121375,0.8967625
24.0,0.08,0.0105625,0.0105,0.8989375
25.0,0.08,0.0104875,0.0105,0.8990125
26.0,0.08,0.0105625,0.010325,0.8991125
27.0,0.08,0.0098875,0.0096625,0.90045
28.0,0.08,0.009125,0.0098625,0.9010125
29.0,0.08,0.0088,0.0091,0.9021
30.0,0.08,0.0081,0.0084625,0.9034375
31.0,0.08,0.0076,0.007775,0.904625
32.0,0.08,0.006925,0.007275,0.9058
33.0,0.08,0.0066125,0.0067125,0.906675
34.0,0.08,0.0057375,0.006225,0.9080375
35.0,0.08,0.0052375,0.0057375,0.909025
36.0,0.08,0.0048625,0.00575,0.9093875
37.0,0.08,0.0046375,0.004775,0.9105875
38.0,0.08,0.00425,0.0044875,0.9112625
39.0,0.08,0.00385,0.00425,0.9119
40.0,0.08,0.0035625,0.004225,0.9122125
41.0,0.08,0.003125,0.00385,0.913025
42.0,0.08,0.0026875,0.003425,0.9138875
43.0,0.08,0.0028125,0.0029625,0.914225
44.0,0.08,0.0026,0.00305,0.91435
45.0,0.08,0.00225,0.00285,0.9149
46.0,0.08,0.0023875,0.00225,0.9153625
