Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.9765,0.0185,0.0035,0.0015
2.0,0.8415,0.126,0.023,0.0095
3.0,0.54225,0.31975,0.08825,0.04975
4.0,0.2815,0.43775,0.16375,0.117
5.0,0.15975,0.41675,0.19975,0.22375
6.0,0.122,0.368,0.2015,0.3085
7.0,0.10925,0.33725,0.18475,0.36875
8.0,0.1045,0.325,0.1705,0.4
9.0,0.10175,0.32275,0.159,0.4165
10.0,0.10075,0.3065,0.1585,0.43425
11.0,0.1005,0.30125,0.15425,0.444
12.0,0.10025,0.3,0.15075,0.449
13.0,0.10025,0.28875,0.149,0.462
14.0,0.1,0.2885,0.14525,0.46625
15.0,0.1,0.29925,0.1395,0.46125
16.0,0.1,0.312,0.13725,0.45075
17.0,0.1,0.31725,0.1485,0.43425
18.0,0.1,0.309,0.1595,0.4315
19.0,0.1,0.29325,0.15825,0.4485
20.0,0.1,0.279,0.15575,0.46525
21.0,0.1,0.283,0.14975,0.46725
22.0,0.1,0.28725,0.15025,0.4625
23.0,0.1,0.29625,0.1395,0.46425
24.0,0.1,0.2895,0.14775,0.46275
25.0,0.1,0.298,0.1495,0.4525
26.0,0.1,0.3055,0.14625,0.44825
27.0,0.1,0.302,0.14375,0.45425
28.0,0.1,0.28875,0.15825,0.453
29.0,0.1,0.30325,0.14775,0.449
30.0,0.1,0.2935,0.14625,0.46025
31.0,0.1,0.29925,0.145,0.45575
32.0,0.1,0.2905,0.154,0.4555
33.0,0.1,0.285,0.1565,0.4585
34.0,0.1,0.2825,0.152,0.4655
35.0,0.1,0.286,0.14425,0.46975
36.0,0.1,0.29275,0.149,0.45825
37.0,0.1,0.2865,0.15675,0.45675
38.0,0.1,0.30475,0.14475,0.4505
39.0,0.1,0.30575,0.1465,0.44775
40.0,0.1,0.3095,0.147,0.4435
41.0,0.1,0.307,0.1475,0.4455
42.0,0.1,0.31025,0.1515,0.43825
43.0,0.1,0.301,0.1555,0.4435
44.0,0.1,0.282,0.15925,0.45875
45.0,0.1,0.27625,0.15275,0.471
46.0,0.1,0.28675,0.1445,0.46875
47.0,0.1,0.29625,0.1445,0.45925
48.0,0.1,0.31275,0.1375,0.44975
49.0,0.1,0.3025,0.15775,0.43975
50.0,0.1,0.27925,0.1555,0.46525
51.0,0.1,0.27975,0.14425,0.476
52.0,0.1,0.293,0.147,0.46
53.0,0.1,0.298,0.1455,0.4565
54.0,0.1,0.297,0.156,0.447
55.0,0.1,0.289,0.1565,0.4545
56.0,0.1,0.28175,0.15575,0.4625
57.0,0.1,0.291,0.145,0.464
58.0,0.1,0.29375,0.14875,0.4575
59.0,0.1,0.3015,0.15025,0.44825
60.0,0.1,0.30175,0.154,0.44425
61.0,0.1,0.29375,0.14675,0.4595
62.0,0.1,0.297,0.1555,0.4475
63.0,0.1,0.285,0.1555,0.4595
64.0,0.1,0.29625,0.1445,0.45925
65.0,0.1,0.30475,0.1485,0.44675
66.0,0.1,0.301,0.15825,0.44075
67.0,0.1,0.30675,0.15175,0.4415
68.0,0.1,0.30575,0.1525,0.44175
69.0,0.1,0.294,0.15625,0.44975
70.0,0.1,0.284,0.14825,0.46775
71.0,0.1,0.2995,0.1345,0.466
72.0,0.1,0.30925,0.1485,0.44225
73.0,0.1,0.30375,0.1515,0.44475
74.0,0.1,0.30925,0.151,0.43975
75.0,0.1,0.303,0.15125,0.44575
76.0,0.1,0.30475,0.15275,0.4425
77.0,0.1,0.303,0.154,0.443
78.0,0.1,0.30125,0.153,0.44575
79.0,0.1,0.297,0.1465,0.4565
80.0,0.1,0.2985,0.147,0.4545
81.0,0.1,0.30425,0.145,0.45075
82.0,0.1,0.29075,0.15425,0.455
83.0,0.1,0.2935,0.144,0.4625
84.0,0.1,0.2985,0.138,0.4635
85.0,0.1,0.3,0.1425,0.4575
86.0,0.1,0.32125,0.13525,0.4435
87.0,0.1,0.3155,0.153,0.4315
88.0,0.1,0.31425,0.15475,0.431
89.0,0.1,0.307,0.1615,0.4315
90.0,0.1,0.29125,0.1605,0.44825
91.0,0.1,0.282,0.16225,0.45575
92.0,0.1,0.28675,0.15475,0.4585
93.0,0.1,0.29175,0.14125,0.467
94.0,0.1,0.3115,0.14675,0.44175
95.0,0.1,0.30525,0.15075,0.444
96.0,0.1,0.30375,0.15375,0.4425
97.0,0.1,0.30225,0.15825,0.4395
98.0,0.1,0.29075,0.15925,0.45
99.0,0.1,0.27825,0.1495,0.47225
100.0,0.1,0.2805,0.13925,0.48025
101.0,0.1,0.29525,0.13475,0.47
102.0,0.1,0.2895,0.15375,0.45675
103.0,0.1,0.29575,0.145,0.45925
104.0,0.1,0.289,0.1495,0.4615
105.0,0.1,0.291,0.1455,0.4635
106.0,0.1,0.2985,0.1495,0.452
107.0,0.1,0.30025,0.14,0.45975
108.0,0.1,0.308,0.15025,0.44175
109.0,0.1,0.306,0.14725,0.44675
110.0,0.1,0.316,0.15,0.434
111.0,0.1,0.314,0.15275,0.43325
112.0,0.1,0.2995,0.157,0.4435
113.0,0.1,0.28275,0.157,0.46025
114.0,0.1,0.277,0.157,0.466
115.0,0.1,0.275,0.1495,0.4755
116.0,0.1,0.26375,0.14675,0.4895
117.0,0.1,0.2745,0.143,0.4825
118.0,0.1,0.2795,0.14525,0.47525
119.0,0.1,0.27325,0.14525,0.4815
120.0,0.1,0.285,0.14375,0.47125
121.0,0.1,0.2865,0.149,0.4645
122.0,0.1,0.3025,0.142,0.4555
123.0,0.1,0.31,0.15275,0.43725
124.0,0.1,0.29225,0.15475,0.453
125.0,0.1,0.297,0.14325,0.45975
