Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.9906375,0.0084625,0.0006,0.0003
2.0,0.967625,0.027775,0.00285,0.00175
3.0,0.8991875,0.085,0.0098375,0.005975
4.0,0.7613875,0.194975,0.026675,0.0169625
5.0,0.5725625,0.336525,0.0531,0.0378125
6.0,0.397175,0.4508625,0.08195,0.0700125
7.0,0.2781125,0.5095125,0.1067125,0.1056625
8.0,0.216175,0.5243375,0.1200375,0.13945
9.0,0.1856125,0.52245,0.1260125,0.165925
10.0,0.170025,0.5175875,0.129825,0.1825625
11.0,0.1621375,0.51285,0.1276375,0.197375
12.0,0.1581875,0.5102875,0.1278875,0.2036375
13.0,0.15645,0.5082125,0.1281125,0.207225
14.0,0.1557375,0.5078,0.1277375,0.208725
15.0,0.1552125,0.509725,0.1264625,0.2086
16.0,0.1550625,0.5056125,0.1283125,0.2110125
17.0,0.1550375,0.5047875,0.127,0.213175
18.0,0.1550125,0.503975,0.1275125,0.2135
19.0,0.1550125,0.5041875,0.1273375,0.2134625
20.0,0.1550125,0.5048875,0.12655,0.21355
21.0,0.155,0.5088,0.125625,0.210575
22.0,0.155,0.504625,0.1265625,0.2138125
23.0,0.155,0.505325,0.12755,0.212125
24.0,0.155,0.505875,0.126425,0.2127
25.0,0.155,0.506125,0.126425,0.21245
26.0,0.155,0.5040375,0.1242375,0.216725
27.0,0.155,0.5062625,0.126875,0.2118625
28.0,0.155,0.5068,0.127475,0.210725
29.0,0.155,0.506925,0.1252625,0.2128125
30.0,0.155,0.5104,0.1264375,0.2081625
31.0,0.155,0.5055625,0.1280625,0.211375
32.0,0.155,0.5056625,0.125375,0.2139625
33.0,0.155,0.5044875,0.1261875,0.214325
34.0,0.155,0.50745,0.125375,0.212175
35.0,0.155,0.5060375,0.1279,0.2110625
36.0,0.155,0.507175,0.126075,0.21175
37.0,0.155,0.5064375,0.1261125,0.21245
38.0,0.155,0.5103,0.1232125,0.2114875
39.0,0.155,0.5087,0.12525,0.21105
40.0,0.155,0.5096875,0.1254125,0.2099
41.0,0.155,0.5062375,0.127475,0.2112875
42.0,0.155,0.5062125,0.126025,0.2127625
43.0,0.155,0.505525,0.128025,0.21145
44.0,0.155,0.502875,0.1278875,0.2142375
45.0,0.155,0.50145,0.1273625,0.2161875
46.0,0.155,0.5038,0.126075,0.215125
47.0,0.155,0.5064375,0.124775,0.2137875
48.0,0.155,0.504325,0.126325,0.21435
49.0,0.155,0.503675,0.1268875,0.2144375
50.0,0.155,0.5031375,0.12655,0.2153125
51.0,0.155,0.503525,0.1257125,0.2157625
52.0,0.155,0.5023125,0.1264875,0.2162
53.0,0.155,0.50305,0.128575,0.213375
54.0,0.155,0.503,0.1262,0.2158
55.0,0.155,0.50685,0.125475,0.212675
56.0,0.155,0.5078625,0.1236,0.2135375
57.0,0.155,0.5093125,0.12355,0.2121375
58.0,0.155,0.5084875,0.1266875,0.209825
59.0,0.155,0.50815,0.127325,0.209525
60.0,0.155,0.5051,0.1282625,0.2116375
61.0,0.155,0.5059,0.127075,0.212025
62.0,0.155,0.5079875,0.126925,0.2100875
63.0,0.155,0.5051125,0.1283875,0.2115
64.0,0.155,0.5061,0.125625,0.213275
65.0,0.155,0.5045375,0.1283375,0.212125
66.0,0.155,0.505875,0.1258875,0.2132375
67.0,0.155,0.5069625,0.1257875,0.21225
68.0,0.155,0.509925,0.1262375,0.2088375
69.0,0.155,0.5055,0.1290875,0.2104125
70.0,0.155,0.5038875,0.128,0.2131125
71.0,0.155,0.505075,0.126375,0.21355
72.0,0.155,0.5014375,0.12765,0.2159125
73.0,0.155,0.5025625,0.126225,0.2162125
74.0,0.155,0.501125,0.127325,0.21655
75.0,0.155,0.5036125,0.124875,0.2165125
76.0,0.155,0.5050625,0.1243,0.2156375
77.0,0.155,0.5034875,0.1272,0.2143125
78.0,0.155,0.505175,0.1255,0.214325
79.0,0.155,0.505925,0.1264875,0.2125875
80.0,0.155,0.5070625,0.12515,0.2127875
81.0,0.155,0.5064125,0.1265,0.2120875
82.0,0.155,0.50665,0.1259375,0.2124125
83.0,0.155,0.505425,0.1254875,0.2140875
84.0,0.155,0.5059,0.12445,0.21465
85.0,0.155,0.50575,0.125725,0.213525
86.0,0.155,0.5072375,0.1253,0.2124625
87.0,0.155,0.50815,0.1243875,0.2124625
88.0,0.155,0.505925,0.1267875,0.2122875
89.0,0.155,0.5065875,0.12505,0.2133625
90.0,0.155,0.5076125,0.124775,0.2126125
91.0,0.155,0.508375,0.124675,0.21195
92.0,0.155,0.508675,0.1250875,0.2112375
93.0,0.155,0.5097,0.1261,0.2092
94.0,0.155,0.50915,0.1256625,0.2101875
95.0,0.155,0.5058875,0.1252125,0.2139
96.0,0.155,0.5080625,0.1254375,0.2115
97.0,0.155,0.5063375,0.1271,0.2115625
98.0,0.155,0.5068375,0.1265375,0.211625
99.0,0.155,0.505275,0.128075,0.21165
100.0,0.155,0.5051125,0.12875,0.2111375
101.0,0.155,0.50125,0.12935,0.2144
102.0,0.155,0.503225,0.1283125,0.2134625
103.0,0.155,0.5042875,0.1261,0.2146125
104.0,0.155,0.505675,0.1265,0.212825
105.0,0.155,0.503175,0.128475,0.21335
