Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.9776,0.01575,0.0050125,0.0016375
2.0,0.8774875,0.076625,0.0322,0.0136875
3.0,0.6719,0.17315,0.096475,0.058475
4.0,0.4935375,0.201425,0.1597375,0.1453
5.0,0.4048875,0.16875,0.176825,0.2495375
6.0,0.3688625,0.130275,0.15735,0.3435125
7.0,0.3548125,0.102925,0.1292875,0.412975
8.0,0.3500625,0.0857125,0.1043125,0.4599125
9.0,0.35025,0.073925,0.08645,0.489375
10.0,0.3528125,0.0676625,0.0758,0.503725
11.0,0.3580375,0.0625875,0.0689,0.510475
12.0,0.365225,0.0588375,0.062675,0.5132625
13.0,0.3722875,0.05695,0.0605125,0.51025
14.0,0.380375,0.056575,0.0575875,0.5054625
15.0,0.3870625,0.0574,0.0582,0.4973375
16.0,0.3932625,0.0598125,0.0598125,0.4871125
17.0,0.398125,0.0620625,0.0605,0.4793125
18.0,0.405175,0.0631125,0.0619,0.4698125
19.0,0.4095,0.065675,0.0637625,0.4610625
20.0,0.4125,0.0707125,0.0667125,0.450075
21.0,0.41495,0.073075,0.0693875,0.4425875
22.0,0.4141125,0.075975,0.0726125,0.4373
23.0,0.4111125,0.0777,0.075725,0.4354625
24.0,0.4053875,0.08205,0.076875,0.4356875
25.0,0.3988,0.08355,0.0806375,0.4370125
26.0,0.3943125,0.07945,0.081975,0.4442625
27.0,0.3925875,0.078575,0.07935,0.4494875
28.0,0.3928375,0.076225,0.0767375,0.4542
29.0,0.3929875,0.0749125,0.0764375,0.4556625
30.0,0.3949,0.0728375,0.0752,0.4570625
31.0,0.3958,0.0722125,0.0730125,0.458975
32.0,0.3971125,0.0719875,0.07315,0.45775
33.0,0.39895,0.0696125,0.0724125,0.459025
34.0,0.4008625,0.0717125,0.0706375,0.4567875
35.0,0.4012,0.07265,0.070075,0.456075
36.0,0.4008625,0.0718375,0.0712,0.4561
37.0,0.40195,0.0713875,0.07275,0.4539125
38.0,0.4021125,0.0706125,0.0734375,0.4538375
39.0,0.4039375,0.071025,0.0717875,0.45325
40.0,0.4050125,0.06975,0.0715125,0.453725
41.0,0.4067,0.0697375,0.070625,0.4529375
42.0,0.406775,0.0729875,0.0690625,0.451175
43.0,0.4066125,0.0731125,0.0709875,0.4492875
44.0,0.404525,0.074175,0.0718625,0.4494375
45.0,0.4051625,0.071975,0.073325,0.4495375
46.0,0.405675,0.073775,0.0713375,0.4492125
47.0,0.4084125,0.0725625,0.0719,0.447125
48.0,0.4099,0.0713875,0.071275,0.4474375
49.0,0.41125,0.0730375,0.070675,0.4450375
50.0,0.4105,0.072875,0.072225,0.4444
51.0,0.4096375,0.07215,0.072575,0.4456375
52.0,0.407775,0.073525,0.0726875,0.4460125
53.0,0.40725,0.0712875,0.0721625,0.4493
54.0,0.4066875,0.0710875,0.0708375,0.4513875
55.0,0.406925,0.07135,0.0697875,0.4519375
56.0,0.405875,0.0708,0.0699,0.453425
57.0,0.4080125,0.0693875,0.06865,0.45395
58.0,0.4081375,0.067575,0.068825,0.4554625
59.0,0.4106875,0.064325,0.067375,0.4576125
60.0,0.4150625,0.0649,0.06495,0.4550875
61.0,0.417625,0.0672375,0.0644625,0.450675
62.0,0.4187125,0.07095,0.066325,0.4440125
63.0,0.41735,0.0723125,0.070825,0.4395125
64.0,0.4160625,0.073375,0.072375,0.4381875
65.0,0.4135625,0.073625,0.073375,0.4394375
66.0,0.4112625,0.0723,0.0752,0.4412375
67.0,0.4123,0.0719875,0.07315,0.4425625
68.0,0.412675,0.0725125,0.0726375,0.442175
69.0,0.4142,0.0706,0.071275,0.443925
70.0,0.4156875,0.0726875,0.0709375,0.4406875
71.0,0.413675,0.0726125,0.07165,0.4420625
72.0,0.412775,0.0699125,0.0721375,0.445175
73.0,0.4129625,0.069425,0.0709625,0.44665
74.0,0.4129625,0.0694125,0.0703625,0.4472625
75.0,0.4130625,0.0681625,0.0695375,0.4492375
76.0,0.4128875,0.0672,0.0682125,0.4517
77.0,0.414,0.0683625,0.0689625,0.448675
78.0,0.4145875,0.0669,0.06675,0.4517625
79.0,0.4167875,0.067125,0.0665,0.4495875
80.0,0.4181875,0.068225,0.0674875,0.4461
81.0,0.41875,0.0691125,0.0688375,0.4433
82.0,0.4209,0.06875,0.0693875,0.4409625
83.0,0.4220125,0.0676125,0.0692625,0.4411125
84.0,0.423575,0.0686,0.0680375,0.4397875
85.0,0.423,0.06905,0.0699125,0.4380375
86.0,0.423975,0.068225,0.0683625,0.4394375
87.0,0.423675,0.068825,0.06825,0.43925
88.0,0.42465,0.0673625,0.0698125,0.438175
89.0,0.4242125,0.0690375,0.069525,0.437225
90.0,0.4270625,0.0679875,0.070625,0.434325
91.0,0.429025,0.0676,0.069675,0.4337
92.0,0.4280625,0.0684375,0.0695625,0.4339375
93.0,0.429675,0.06785,0.068275,0.4342
94.0,0.4289125,0.0688,0.0685375,0.43375
95.0,0.4295125,0.06865,0.0693625,0.432475
96.0,0.4280375,0.0685625,0.0689,0.4345
97.0,0.4269625,0.0695375,0.0693125,0.4341875
98.0,0.425575,0.0702375,0.069375,0.4348125
99.0,0.426625,0.0693,0.0687125,0.4353625
100.0,0.426425,0.067425,0.0683375,0.4378125
