Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.3888125,0.503025,0.090125,0.0180375
2.0,0.0882625,0.4469,0.2873125,0.177525
3.0,0.085075,0.287375,0.2698,0.35775
4.0,0.0849625,0.214825,0.2125625,0.48765
5.0,0.084975,0.1823,0.1671625,0.5655625
6.0,0.0849625,0.1623375,0.141225,0.611475
7.0,0.0849875,0.1498875,0.126225,0.6389
8.0,0.0849875,0.1411375,0.1154,0.658475
9.0,0.085,0.136775,0.1065625,0.6716625
10.0,0.085,0.134075,0.1035875,0.6773375
11.0,0.085,0.129025,0.1003625,0.6856125
12.0,0.085,0.1294,0.098225,0.687375
13.0,0.085,0.12715,0.0973125,0.6905375
14.0,0.085,0.1276875,0.0977875,0.689525
15.0,0.085,0.1261625,0.094975,0.6938625
16.0,0.085,0.12565,0.0946,0.69475
17.0,0.085,0.1237625,0.0951625,0.696075
18.0,0.085,0.1235625,0.092525,0.6989125
19.0,0.085,0.1236625,0.094075,0.6972625
20.0,0.085,0.1263375,0.0928375,0.695825
21.0,0.085,0.1236875,0.0946375,0.696675
22.0,0.085,0.1237125,0.090825,0.7004625
23.0,0.085,0.1224375,0.0915875,0.700975
24.0,0.085,0.1222125,0.09165,0.7011375
25.0,0.085,0.121325,0.0934625,0.7002125
26.0,0.085,0.11955,0.0932875,0.7021625
27.0,0.085,0.1175,0.0915,0.706
28.0,0.085,0.121225,0.0893125,0.7044625
29.0,0.085,0.1227375,0.0886375,0.703625
30.0,0.085,0.12295,0.0900125,0.7020375
31.0,0.085,0.1242875,0.092625,0.6980875
32.0,0.085,0.1227375,0.09225,0.7000125
33.0,0.085,0.1207875,0.09355,0.7006625
34.0,0.085,0.1215875,0.09195,0.7014625
35.0,0.085,0.124775,0.0900875,0.7001375
36.0,0.085,0.122425,0.092825,0.69975
37.0,0.085,0.1196125,0.0927,0.7026875
38.0,0.085,0.1189,0.08975,0.70635
39.0,0.085,0.1206375,0.090325,0.7040375
40.0,0.085,0.119225,0.090625,0.70515
41.0,0.085,0.1191375,0.0899125,0.70595
42.0,0.085,0.12025,0.088775,0.705975
43.0,0.085,0.1199875,0.0892375,0.705775
44.0,0.085,0.1168875,0.0894,0.7087125
45.0,0.085,0.115625,0.0903,0.709075
46.0,0.085,0.1168,0.088125,0.710075
47.0,0.085,0.118725,0.0868125,0.7094625
48.0,0.085,0.1181125,0.0898375,0.70705
49.0,0.085,0.1186,0.0889875,0.7074125
50.0,0.085,0.1193375,0.0901625,0.7055
51.0,0.085,0.1190875,0.090575,0.7053375
52.0,0.085,0.1180625,0.0910375,0.7059
53.0,0.085,0.1211625,0.0899875,0.70385
54.0,0.085,0.1242,0.0896875,0.7011125
55.0,0.085,0.1266625,0.0941625,0.694175
56.0,0.085,0.1242125,0.0922875,0.6985
57.0,0.085,0.12485,0.091725,0.698425
58.0,0.085,0.122525,0.0930125,0.6994625
59.0,0.085,0.1211875,0.0925375,0.701275
60.0,0.085,0.12135,0.0912625,0.7023875
61.0,0.085,0.1206875,0.0917125,0.7026
62.0,0.085,0.1207875,0.091575,0.7026375
63.0,0.085,0.11905,0.0908,0.70515
64.0,0.085,0.1205625,0.0892625,0.705175
65.0,0.085,0.1228625,0.0895375,0.7026
66.0,0.085,0.123025,0.0914625,0.7005125
67.0,0.085,0.122075,0.0932125,0.6997125
68.0,0.085,0.1240875,0.0928375,0.698075
69.0,0.085,0.1247125,0.09265,0.6976375
70.0,0.085,0.1222375,0.09345,0.6993125
71.0,0.085,0.12145,0.0904375,0.7031125
72.0,0.085,0.1198625,0.0902,0.7049375
73.0,0.085,0.1177,0.090125,0.707175
74.0,0.085,0.11815,0.0879125,0.7089375
75.0,0.085,0.1195875,0.0886125,0.7068
76.0,0.085,0.1192,0.0909,0.7049
77.0,0.085,0.117025,0.0888875,0.7090875
78.0,0.085,0.117175,0.089275,0.70855
79.0,0.085,0.117125,0.089025,0.70885
80.0,0.085,0.1184,0.0882875,0.7083125
81.0,0.085,0.1189875,0.088775,0.7072375
82.0,0.085,0.11945,0.0882,0.70735
83.0,0.085,0.1192875,0.0887375,0.706975
84.0,0.085,0.1202625,0.0884625,0.706275
85.0,0.085,0.1225,0.0906,0.7019
86.0,0.085,0.1240625,0.0923875,0.69855
87.0,0.085,0.122525,0.0937875,0.6986875
88.0,0.085,0.1241125,0.09245,0.6984375
89.0,0.085,0.12605,0.0924625,0.6964875
90.0,0.085,0.1262875,0.0941,0.6946125
91.0,0.085,0.1258875,0.09485,0.6942625
92.0,0.085,0.1260125,0.0955,0.6934875
93.0,0.085,0.1235625,0.0948875,0.69655
94.0,0.085,0.12315,0.0934375,0.6984125
95.0,0.085,0.1221875,0.09265,0.7001625
96.0,0.085,0.124325,0.0917,0.698975
97.0,0.085,0.1248375,0.0936625,0.6965
98.0,0.085,0.12495,0.0932375,0.6968125
99.0,0.085,0.125225,0.0952125,0.6945625
100.0,0.085,0.1247875,0.0945625,0.69565
