Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.9866375,0.0117875,0.0011875,0.0003875
2.0,0.9447,0.0478,0.0052375,0.0022625
3.0,0.822675,0.150175,0.017425,0.009725
4.0,0.6004,0.326075,0.0451875,0.0283375
5.0,0.386875,0.4702125,0.0814375,0.061475
6.0,0.2506625,0.5356875,0.110675,0.102975
7.0,0.1815875,0.54985,0.1268875,0.141675
8.0,0.1517875,0.54265,0.133675,0.1718875
9.0,0.140725,0.5359,0.1349125,0.1884625
10.0,0.137075,0.5258875,0.133125,0.2039125
11.0,0.135875,0.5224125,0.1303625,0.21135
12.0,0.1353875,0.52285,0.12965,0.2121125
13.0,0.135175,0.520825,0.1317,0.2123
14.0,0.1350375,0.5187375,0.1288375,0.2173875
15.0,0.1350125,0.5183,0.1294375,0.21725
16.0,0.135,0.5225125,0.128275,0.2142125
17.0,0.135,0.519875,0.129075,0.21605
18.0,0.135,0.51745,0.130075,0.217475
19.0,0.135,0.5165125,0.1310875,0.2174
20.0,0.135,0.518375,0.1296875,0.2169375
21.0,0.135,0.5188125,0.12995,0.2162375
22.0,0.135,0.517125,0.1294625,0.2184125
23.0,0.135,0.5175125,0.1307625,0.216725
24.0,0.135,0.516775,0.1297,0.218525
25.0,0.135,0.51765,0.1290875,0.2182625
26.0,0.135,0.517825,0.129275,0.2179
27.0,0.135,0.519775,0.1275375,0.2176875
28.0,0.135,0.5198875,0.130675,0.2144375
29.0,0.135,0.5186375,0.1313875,0.214975
30.0,0.135,0.5165875,0.1314375,0.216975
31.0,0.135,0.5151125,0.1290625,0.220825
32.0,0.135,0.514925,0.129025,0.22105
33.0,0.135,0.515175,0.1313375,0.2184875
34.0,0.135,0.51625,0.1297875,0.2189625
35.0,0.135,0.5157125,0.1299125,0.219375
36.0,0.135,0.5142875,0.1317125,0.219
37.0,0.135,0.5152875,0.1288625,0.22085
38.0,0.135,0.51725,0.1282375,0.2195125
39.0,0.135,0.519075,0.12935,0.216575
40.0,0.135,0.51995,0.1289875,0.2160625
41.0,0.135,0.5191,0.1288125,0.2170875
42.0,0.135,0.51915,0.1295125,0.2163375
43.0,0.135,0.5171875,0.13055,0.2172625
44.0,0.135,0.513225,0.1325875,0.2191875
45.0,0.135,0.5135875,0.1294875,0.221925
46.0,0.135,0.51455,0.1284125,0.2220375
47.0,0.135,0.5130125,0.1301875,0.2218
48.0,0.135,0.5136,0.1281,0.2233
49.0,0.135,0.5165625,0.1274125,0.221025
50.0,0.135,0.5174125,0.128875,0.2187125
51.0,0.135,0.5152,0.13135,0.21845
52.0,0.135,0.5161875,0.130525,0.2182875
53.0,0.135,0.5159125,0.130125,0.2189625
54.0,0.135,0.5195375,0.127975,0.2174875
55.0,0.135,0.52095,0.1283125,0.2157375
56.0,0.135,0.52115,0.1279625,0.2158875
57.0,0.135,0.5195875,0.1307875,0.214625
58.0,0.135,0.518225,0.129775,0.217
59.0,0.135,0.5173375,0.1311625,0.2165
60.0,0.135,0.5165375,0.130975,0.2174875
61.0,0.135,0.514875,0.1299375,0.2201875
62.0,0.135,0.518725,0.127975,0.2183
63.0,0.135,0.521575,0.127825,0.2156
64.0,0.135,0.5196875,0.13035,0.2149625
65.0,0.135,0.5171375,0.1303375,0.217525
66.0,0.135,0.5185875,0.1297625,0.21665
67.0,0.135,0.519375,0.1312,0.214425
68.0,0.135,0.5178375,0.1283,0.2188625
69.0,0.135,0.5196,0.130625,0.214775
70.0,0.135,0.5177625,0.130925,0.2163125
71.0,0.135,0.51795,0.1285125,0.2185375
72.0,0.135,0.51785,0.129975,0.217175
73.0,0.135,0.520275,0.1275375,0.2171875
74.0,0.135,0.5164875,0.1303375,0.218175
75.0,0.135,0.5153375,0.1281,0.2215625
76.0,0.135,0.5160375,0.12895,0.2200125
77.0,0.135,0.5169,0.1285,0.2196
78.0,0.135,0.5182125,0.1293,0.2174875
79.0,0.135,0.519225,0.130925,0.21485
80.0,0.135,0.518375,0.1314,0.215225
81.0,0.135,0.5150375,0.131175,0.2187875
82.0,0.135,0.5162,0.131325,0.217475
83.0,0.135,0.517275,0.1293375,0.2183875
84.0,0.135,0.51865,0.1284875,0.2178625
85.0,0.135,0.518475,0.13075,0.215775
86.0,0.135,0.5177875,0.1314,0.2158125
87.0,0.135,0.51875,0.128725,0.217525
88.0,0.135,0.5187,0.130175,0.216125
