Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.978725,0.0136625,0.0056625,0.00195
2.0,0.904575,0.052975,0.028475,0.013975
3.0,0.7638875,0.10725,0.0782375,0.050625
4.0,0.6316625,0.1237,0.12245,0.1221875
5.0,0.5545625,0.1063,0.1345875,0.20455
6.0,0.5220625,0.0802125,0.1198625,0.2778625
7.0,0.5137,0.0603375,0.096525,0.3294375
8.0,0.514825,0.0478,0.076225,0.36115
9.0,0.523325,0.0392875,0.062,0.3753875
10.0,0.5372375,0.035675,0.051625,0.3754625
11.0,0.5537625,0.0339375,0.0458375,0.3664625
12.0,0.570075,0.03495,0.0442375,0.3507375
13.0,0.5855375,0.0369,0.04375,0.3338125
14.0,0.5971875,0.039525,0.046325,0.3169625
15.0,0.6057875,0.0430625,0.050425,0.300725
16.0,0.6117875,0.046575,0.053175,0.2884625
17.0,0.611625,0.0503625,0.059775,0.2782375
18.0,0.6085375,0.0524125,0.0642625,0.2747875
19.0,0.606675,0.051325,0.065575,0.276425
20.0,0.60355,0.05255,0.0642125,0.2796875
21.0,0.6013875,0.0504,0.06435,0.2838625
22.0,0.600275,0.05,0.0621,0.287625
23.0,0.5977875,0.0491875,0.0620625,0.2909625
24.0,0.598,0.0477375,0.060475,0.2937875
25.0,0.5992125,0.046175,0.0612375,0.293375
26.0,0.6035625,0.0441125,0.0586625,0.2936625
27.0,0.60925,0.0426125,0.056325,0.2918125
28.0,0.6136,0.0437125,0.0544375,0.28825
29.0,0.6174875,0.0442375,0.0536375,0.2846375
30.0,0.61755,0.0455625,0.0557,0.2811875
31.0,0.6174375,0.046875,0.05675,0.2789375
32.0,0.619925,0.0458375,0.05755,0.2766875
33.0,0.6203625,0.04685,0.0585125,0.274275
34.0,0.61945,0.0467375,0.059025,0.2747875
35.0,0.6181875,0.0466375,0.0596875,0.2754875
36.0,0.6194,0.0448625,0.0583125,0.277425
37.0,0.619025,0.04575,0.0587125,0.2765125
38.0,0.61805,0.046025,0.0578875,0.2780375
39.0,0.6184375,0.0465125,0.05665,0.2784
40.0,0.618975,0.0465625,0.056825,0.2776375
41.0,0.61735,0.0465875,0.058075,0.2779875
42.0,0.61645,0.0473625,0.0575,0.2786875
43.0,0.613625,0.0473625,0.058325,0.2806875
44.0,0.6139625,0.0463125,0.0587875,0.2809375
45.0,0.6128875,0.0465125,0.0575625,0.2830375
46.0,0.6136125,0.0465125,0.0589375,0.2809375
47.0,0.6121,0.0486625,0.0579625,0.281275
