Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.99215,0.006,0.0013375,0.0005125
2.0,0.977125,0.0165625,0.0040375,0.002275
3.0,0.943825,0.03885,0.01035,0.006975
4.0,0.882475,0.077725,0.0232125,0.0165875
5.0,0.791925,0.12995,0.0433,0.034825
6.0,0.6906125,0.17895,0.06795,0.0624875
7.0,0.5987625,0.21365,0.087825,0.0997625
8.0,0.526925,0.2313125,0.10245,0.1393125
9.0,0.4767,0.2341875,0.1133875,0.175725
10.0,0.443025,0.2329,0.116275,0.2078
11.0,0.4210125,0.227625,0.114375,0.2369875
12.0,0.4061375,0.2270375,0.1144125,0.2524125
13.0,0.3966,0.2229875,0.112825,0.2675875
14.0,0.3902625,0.218275,0.1116,0.2798625
15.0,0.38615,0.213825,0.10885,0.291175
16.0,0.383425,0.21135,0.1086,0.296625
17.0,0.3812,0.2100125,0.1068125,0.301975
18.0,0.3797,0.2106375,0.10525,0.3044125
19.0,0.3784125,0.2101125,0.10625,0.305225
20.0,0.3776125,0.21,0.10545,0.3069375
21.0,0.3769875,0.208325,0.105325,0.3093625
22.0,0.3768375,0.206,0.1053125,0.31185
23.0,0.3764875,0.206375,0.1040125,0.313125
24.0,0.3761125,0.2088,0.101875,0.3132125
25.0,0.3758875,0.2092,0.10325,0.3116625
26.0,0.375625,0.209175,0.10445,0.31075
27.0,0.3755375,0.208725,0.1051375,0.3106
28.0,0.3753875,0.20625,0.1062625,0.3121
29.0,0.37525,0.2063875,0.1043625,0.314
30.0,0.375175,0.2056625,0.1037375,0.315425
31.0,0.3751875,0.2052125,0.1017,0.3179
32.0,0.3751125,0.20545,0.102225,0.3172125
33.0,0.3750875,0.2038125,0.104075,0.317025
34.0,0.3750375,0.2062625,0.1029,0.3158
35.0,0.375025,0.206975,0.1033375,0.3146625
36.0,0.3750375,0.2074,0.104425,0.3131375
37.0,0.375025,0.2056,0.1049375,0.3144375
38.0,0.375025,0.2030375,0.1027875,0.31915
39.0,0.3750375,0.2036375,0.1034,0.317925
40.0,0.3750625,0.2035125,0.103875,0.31755
41.0,0.3750625,0.2053375,0.1031625,0.3164375
42.0,0.37505,0.207075,0.1015125,0.3163625
43.0,0.3750375,0.210025,0.10195,0.3129875
44.0,0.375025,0.2097125,0.102675,0.3125875
45.0,0.375025,0.210725,0.1038125,0.3104375
46.0,0.3750375,0.21315,0.1036,0.3082125
47.0,0.3750625,0.21195,0.1045,0.3084875
48.0,0.3750625,0.2089625,0.105075,0.3109
49.0,0.3750375,0.2088,0.103925,0.3122375
50.0,0.3750375,0.210975,0.1047125,0.309275
51.0,0.375025,0.209925,0.1056875,0.3093625
52.0,0.375,0.2088375,0.1046375,0.311525
53.0,0.375,0.2091625,0.1059375,0.3099
54.0,0.375,0.204225,0.104475,0.3163
55.0,0.375,0.205375,0.1036375,0.3159875
56.0,0.375,0.207,0.1009875,0.3170125
57.0,0.375,0.2080625,0.1009125,0.316025
58.0,0.375,0.2097375,0.1025125,0.31275
59.0,0.375,0.21325,0.1020625,0.3096875
60.0,0.375,0.213075,0.1048375,0.3070875
61.0,0.375,0.208825,0.1053125,0.3108625
62.0,0.375,0.209425,0.1034625,0.3121125
63.0,0.375,0.2065625,0.1033125,0.315125
64.0,0.375,0.2055125,0.1043125,0.315175
65.0,0.375,0.2067375,0.1027625,0.3155
66.0,0.375,0.207875,0.1037125,0.3134125
67.0,0.375,0.2058875,0.1049375,0.314175
68.0,0.375,0.2041875,0.104825,0.3159875
69.0,0.375,0.2045875,0.1029,0.3175125
70.0,0.375,0.204,0.1021125,0.3188875
71.0,0.375,0.2089875,0.09995,0.3160625
72.0,0.375,0.2084625,0.1027875,0.31375
73.0,0.375,0.20695,0.1033875,0.3146625
74.0,0.375,0.2067625,0.104775,0.3134625
75.0,0.375,0.2052625,0.1057125,0.314025
76.0,0.375,0.2042625,0.104575,0.3161625
77.0,0.375,0.2051625,0.1027,0.3171375
78.0,0.375,0.206925,0.1027625,0.3153125
79.0,0.375,0.2080125,0.10235,0.3146375
80.0,0.375,0.2061125,0.1027375,0.31615
81.0,0.375,0.2063875,0.103825,0.3147875
82.0,0.375,0.2071,0.1029,0.315
83.0,0.375,0.2081125,0.1046375,0.31225
84.0,0.375,0.207625,0.105075,0.3123
85.0,0.375,0.205775,0.1039875,0.3152375
86.0,0.375,0.2055625,0.104025,0.3154125
87.0,0.375,0.2059125,0.10295,0.3161375
88.0,0.375,0.2069625,0.101875,0.3161625
89.0,0.375,0.2091625,0.10085,0.3149875
90.0,0.375,0.207125,0.1032,0.314675
91.0,0.375,0.20395,0.1029125,0.3181375
92.0,0.375,0.2058375,0.1020625,0.3171
93.0,0.375,0.2025375,0.10355,0.3189125
94.0,0.375,0.205525,0.1014,0.318075
95.0,0.375,0.2061125,0.10175,0.3171375
96.0,0.375,0.207075,0.1013625,0.3165625
97.0,0.375,0.2065375,0.103275,0.3151875
98.0,0.375,0.2067375,0.1045,0.3137625
99.0,0.375,0.205625,0.105075,0.3143
100.0,0.375,0.2046,0.103425,0.316975
101.0,0.375,0.206525,0.1033375,0.3151375
102.0,0.375,0.2035125,0.106025,0.3154625
103.0,0.375,0.2018375,0.1028625,0.3203
104.0,0.375,0.2040375,0.1023875,0.318575
105.0,0.375,0.2048875,0.1034625,0.31665
106.0,0.375,0.2069,0.1021625,0.3159375
107.0,0.375,0.208225,0.102575,0.3142
108.0,0.375,0.2078125,0.10445,0.3127375
109.0,0.375,0.208775,0.10395,0.312275
110.0,0.375,0.207375,0.105225,0.3124
111.0,0.375,0.2067625,0.1034125,0.314825
112.0,0.375,0.205325,0.1029875,0.3166875
113.0,0.375,0.20645,0.1029125,0.3156375
114.0,0.375,0.2067125,0.10385,0.3144375
115.0,0.375,0.2081125,0.104425,0.3124625
116.0,0.375,0.207425,0.1048125,0.3127625
117.0,0.375,0.20595,0.1044875,0.3145625
118.0,0.375,0.20685,0.1021375,0.3160125
119.0,0.375,0.2094875,0.1015125,0.314
120.0,0.375,0.2085,0.1046125,0.3118875
121.0,0.375,0.2073375,0.103975,0.3136875
122.0,0.375,0.2055,0.1053125,0.3141875
123.0,0.375,0.205425,0.103425,0.31615
124.0,0.375,0.2067,0.1025125,0.3157875
125.0,0.375,0.207825,0.1026625,0.3145125
126.0,0.375,0.20755,0.101775,0.315675
127.0,0.375,0.2079625,0.103775,0.3132625
128.0,0.375,0.20665,0.104175,0.314175
129.0,0.375,0.2097,0.1017875,0.3135125
130.0,0.375,0.2070125,0.103825,0.3141625
131.0,0.375,0.2093125,0.1027,0.3129875
132.0,0.375,0.20935,0.10275,0.3129
133.0,0.375,0.2088,0.1032625,0.3129375
134.0,0.375,0.2082125,0.1055875,0.3112
135.0,0.375,0.207875,0.1049375,0.3121875
136.0,0.375,0.2077875,0.1038875,0.313325
137.0,0.375,0.207475,0.1041375,0.3133875
138.0,0.375,0.206625,0.1035125,0.3148625
139.0,0.375,0.2074,0.1034625,0.3141375
140.0,0.375,0.2066875,0.103275,0.3150375
141.0,0.375,0.20645,0.101725,0.316825
142.0,0.375,0.208425,0.1027125,0.3138625
143.0,0.375,0.208925,0.1026875,0.3133875
144.0,0.375,0.2073875,0.10455,0.3130625
145.0,0.375,0.208625,0.103175,0.3132
146.0,0.375,0.2071125,0.10275,0.3151375
147.0,0.375,0.208625,0.1034875,0.3128875
148.0,0.375,0.208225,0.1044375,0.3123375
149.0,0.375,0.2061625,0.1028,0.3160375
150.0,0.375,0.20395,0.10435,0.3167
151.0,0.375,0.2046375,0.1019125,0.31845
152.0,0.375,0.205125,0.1024875,0.3173875
153.0,0.375,0.204025,0.104525,0.31645
154.0,0.375,0.2061,0.10315,0.31575
155.0,0.375,0.2055875,0.102875,0.3165375
156.0,0.375,0.2042875,0.102025,0.3186875
157.0,0.375,0.205175,0.10165,0.318175
158.0,0.375,0.2078875,0.1014875,0.315625
159.0,0.375,0.2082375,0.10285,0.3139125
160.0,0.375,0.209,0.1045375,0.3114625
161.0,0.375,0.2078625,0.10565,0.3114875
162.0,0.375,0.2065625,0.1051625,0.313275
163.0,0.375,0.207625,0.102325,0.31505
164.0,0.375,0.2075625,0.1017625,0.315675
165.0,0.375,0.206575,0.1041375,0.3142875
166.0,0.375,0.206275,0.1042375,0.3144875
167.0,0.375,0.2047875,0.1050375,0.315175
168.0,0.375,0.2063,0.1012375,0.3174625
169.0,0.375,0.20685,0.10245,0.3157
170.0,0.375,0.2062,0.1025125,0.3162875
171.0,0.375,0.2043875,0.1024,0.3182125
172.0,0.375,0.2038,0.10325,0.31795
173.0,0.375,0.204775,0.1016875,0.3185375
174.0,0.375,0.2040875,0.1040875,0.316825
175.0,0.375,0.204175,0.1036375,0.3171875
176.0,0.375,0.2034625,0.10475,0.3167875
177.0,0.375,0.2035875,0.101875,0.3195375
178.0,0.375,0.2019625,0.1033625,0.319675
179.0,0.375,0.199375,0.1028125,0.3228125
180.0,0.375,0.2016,0.1027375,0.3206625
181.0,0.375,0.2032625,0.1022375,0.3195
182.0,0.375,0.204575,0.1031625,0.3172625
183.0,0.375,0.202075,0.1036375,0.3192875
184.0,0.375,0.203175,0.1028,0.319025
185.0,0.375,0.2044125,0.1040875,0.3165
186.0,0.375,0.2061375,0.100225,0.3186375
187.0,0.375,0.205775,0.1017375,0.3174875
188.0,0.375,0.20705,0.1016375,0.3163125
189.0,0.375,0.20865,0.103075,0.313275
190.0,0.375,0.2111375,0.1016875,0.312175
191.0,0.375,0.2117875,0.1034375,0.309775
192.0,0.375,0.21,0.1042,0.3108
193.0,0.375,0.209025,0.103175,0.3128
194.0,0.375,0.2100375,0.1037625,0.3112
195.0,0.375,0.208775,0.1051625,0.3110625
196.0,0.375,0.2069875,0.1061375,0.311875
197.0,0.375,0.2069375,0.1051375,0.312925
198.0,0.375,0.2083125,0.1028,0.3138875
199.0,0.375,0.2077375,0.1026875,0.314575
200.0,0.375,0.2094375,0.10325,0.3123125
