Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.96175,0.01825,0.015,0.005
2.0,0.86675,0.04975,0.05575,0.02775
3.0,0.7335,0.07125,0.1135,0.08175
4.0,0.594,0.09375,0.14125,0.171
5.0,0.5135,0.072,0.15925,0.25525
6.0,0.47325,0.06125,0.137,0.3285
7.0,0.475,0.03725,0.11675,0.371
8.0,0.50775,0.025,0.085,0.38225
9.0,0.539,0.0205,0.0655,0.375
10.0,0.59425,0.01875,0.04825,0.33875
11.0,0.64775,0.018,0.039,0.29525
12.0,0.6885,0.01725,0.04025,0.254
13.0,0.723,0.023,0.032,0.222
14.0,0.72725,0.03125,0.04575,0.19575
15.0,0.71925,0.03,0.06175,0.189
16.0,0.72075,0.03,0.0585,0.19075
17.0,0.72775,0.02875,0.05275,0.19075
18.0,0.73475,0.027,0.0495,0.18875
19.0,0.7525,0.018,0.0455,0.184
20.0,0.75925,0.0195,0.04275,0.1785
21.0,0.7685,0.014,0.03975,0.17775
22.0,0.76875,0.021,0.038,0.17225
23.0,0.76925,0.02575,0.042,0.163
24.0,0.76725,0.02125,0.0495,0.162
25.0,0.78875,0.012,0.03825,0.161
26.0,0.8035,0.0125,0.0265,0.1575
27.0,0.8155,0.01225,0.02775,0.1445
28.0,0.835,0.01325,0.01925,0.1325
29.0,0.84525,0.0125,0.02,0.12225
30.0,0.8495,0.01175,0.02575,0.113
31.0,0.84925,0.01175,0.02875,0.11025
32.0,0.8505,0.014,0.0305,0.105
33.0,0.85075,0.01575,0.03075,0.10275
34.0,0.85125,0.01575,0.02925,0.10375
35.0,0.84975,0.01525,0.02875,0.10625
36.0,0.83925,0.0245,0.03125,0.105
37.0,0.82725,0.022,0.0365,0.11425
38.0,0.82475,0.01375,0.03975,0.12175
39.0,0.83225,0.013,0.03625,0.1185
40.0,0.8385,0.0135,0.02725,0.12075
41.0,0.838,0.021,0.033,0.108
42.0,0.83125,0.0205,0.03675,0.1115
43.0,0.83775,0.01225,0.03,0.12
44.0,0.83775,0.01575,0.025,0.1215
45.0,0.828,0.022,0.03175,0.11825
46.0,0.81575,0.02,0.03975,0.1245
47.0,0.811,0.01725,0.0385,0.13325
48.0,0.821,0.01025,0.03275,0.136
49.0,0.83625,0.00825,0.024,0.1315
50.0,0.84825,0.01175,0.0185,0.1215
51.0,0.854,0.01575,0.026,0.10425
52.0,0.84925,0.01925,0.0295,0.102
53.0,0.852,0.0135,0.02725,0.10725
54.0,0.85625,0.0115,0.0265,0.10575
55.0,0.87425,0.008,0.02225,0.0955
56.0,0.87475,0.0125,0.01925,0.0935
57.0,0.86675,0.02125,0.0275,0.0845
58.0,0.85575,0.0195,0.037,0.08775
59.0,0.84725,0.022,0.03575,0.095
60.0,0.8375,0.02225,0.04025,0.1
61.0,0.829,0.02225,0.03725,0.1115
62.0,0.81575,0.02,0.04525,0.119
63.0,0.81975,0.01375,0.04025,0.12625
64.0,0.8355,0.00825,0.02925,0.127
65.0,0.84825,0.01025,0.0235,0.118
66.0,0.846,0.0175,0.02975,0.10675
67.0,0.846,0.017,0.0325,0.1045
68.0,0.8505,0.01225,0.03225,0.105
69.0,0.8535,0.00975,0.0275,0.10925
70.0,0.8715,0.01075,0.0195,0.09825
71.0,0.87925,0.0085,0.02075,0.0915
72.0,0.8725,0.018,0.02575,0.08375
73.0,0.8695,0.02025,0.031,0.07925
74.0,0.861,0.01825,0.0365,0.08425
75.0,0.85325,0.01825,0.038,0.0905
76.0,0.852,0.01375,0.034,0.10025
77.0,0.84075,0.019,0.03275,0.1075
78.0,0.84325,0.013,0.035,0.10875
79.0,0.85825,0.011,0.02525,0.1055
80.0,0.8675,0.00975,0.0235,0.09925
81.0,0.87975,0.01,0.0225,0.08775
82.0,0.888,0.0125,0.016,0.0835
83.0,0.88425,0.015,0.0195,0.08125
84.0,0.87675,0.01625,0.025,0.082
85.0,0.86075,0.02425,0.03575,0.07925
86.0,0.828,0.028,0.05025,0.09375
87.0,0.81525,0.01825,0.055,0.1115
88.0,0.82025,0.0095,0.03925,0.131
89.0,0.83125,0.0145,0.02525,0.129
90.0,0.82775,0.01925,0.03025,0.12275
91.0,0.82325,0.016,0.0355,0.12525
92.0,0.82775,0.01475,0.03275,0.12475
93.0,0.83475,0.0105,0.0265,0.12825
94.0,0.84225,0.0135,0.02275,0.1215
95.0,0.84,0.016,0.022,0.122
96.0,0.849,0.0135,0.02125,0.11625
97.0,0.87075,0.0075,0.02075,0.101
98.0,0.87775,0.0135,0.022,0.08675
99.0,0.8645,0.024,0.03125,0.08025
100.0,0.8405,0.02625,0.039,0.09425
101.0,0.83175,0.02325,0.038,0.107
102.0,0.8385,0.01175,0.03475,0.115
103.0,0.844,0.01475,0.028,0.11325
104.0,0.8375,0.01475,0.0355,0.11225
105.0,0.8365,0.01475,0.031,0.11775
106.0,0.837,0.0125,0.03275,0.11775
107.0,0.8495,0.01125,0.0225,0.11675
108.0,0.85,0.015,0.0245,0.1105
109.0,0.8615,0.01,0.02425,0.10425
110.0,0.8715,0.01275,0.02175,0.094
111.0,0.8785,0.01025,0.02625,0.085
112.0,0.88425,0.0095,0.0225,0.08375
113.0,0.88475,0.00775,0.02375,0.08375
114.0,0.8885,0.01225,0.0175,0.08175
115.0,0.88325,0.0145,0.02125,0.081
116.0,0.883,0.01025,0.02325,0.0835
117.0,0.8935,0.00775,0.02075,0.078
118.0,0.893,0.01025,0.021,0.07575
119.0,0.896,0.00875,0.0215,0.07375
120.0,0.907,0.005,0.0165,0.0715
121.0,0.90825,0.0105,0.0175,0.06375
122.0,0.8935,0.01925,0.021,0.06625
123.0,0.887,0.014,0.03175,0.06725
124.0,0.88125,0.011,0.03225,0.0755
125.0,0.88675,0.00675,0.0245,0.082
126.0,0.89675,0.00525,0.01825,0.07975
127.0,0.91075,0.0045,0.01175,0.073
128.0,0.9195,0.00625,0.01225,0.062
129.0,0.924,0.0065,0.013,0.0565
130.0,0.92775,0.00575,0.013,0.0535
131.0,0.93175,0.0065,0.0125,0.04925
132.0,0.93675,0.00375,0.01275,0.04675
133.0,0.94225,0.00475,0.00875,0.04425
134.0,0.948,0.00475,0.008,0.03925
135.0,0.948,0.00425,0.00975,0.038
136.0,0.95125,0.00425,0.008,0.0365
137.0,0.953,0.00575,0.00975,0.0315
138.0,0.95475,0.0045,0.0115,0.02925
139.0,0.955,0.00425,0.01325,0.0275
140.0,0.949,0.00725,0.0105,0.03325
141.0,0.9485,0.0045,0.0105,0.0365
142.0,0.95575,0.00125,0.00675,0.03625
143.0,0.96475,0.00075,0.004,0.0305
144.0,0.97025,0.0005,0.00275,0.0265
145.0,0.98075,0.0,0.00175,0.0175
146.0,0.9855,0.0,0.00025,0.01425
147.0,0.99075,0.0,0.00025,0.009
148.0,0.99425,0.0,0.00025,0.0055
149.0,0.99675,0.0,0.00025,0.003
150.0,0.99825,0.0,0.00025,0.0015
151.0,0.99925,0.0,0.0,0.00075
152.0,0.99925,0.0,0.0,0.00075
153.0,0.99925,0.0,0.0,0.00075
154.0,0.9995,0.0,0.0,0.0005
155.0,0.99975,0.0,0.0,0.00025
156.0,0.99975,0.0,0.0,0.00025
157.0,0.99975,0.0,0.0,0.00025
158.0,1.0,0.0,0.0,0.0
159.0,1.0,0.0,0.0,0.0
160.0,1.0,0.0,0.0,0.0
161.0,1.0,0.0,0.0,0.0
162.0,1.0,0.0,0.0,0.0
163.0,1.0,0.0,0.0,0.0
