Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.993175,0.004925,0.0014125,0.0004875
2.0,0.984875,0.010175,0.0029875,0.0019625
3.0,0.9681375,0.0212875,0.006,0.004575
4.0,0.9376625,0.04055,0.0122875,0.0095
5.0,0.8899125,0.0692625,0.0218875,0.0189375
6.0,0.8272375,0.102925,0.0364,0.0334375
7.0,0.7581625,0.1348875,0.0521875,0.0547625
8.0,0.687925,0.1648625,0.06845,0.0787625
9.0,0.6234875,0.1865125,0.082275,0.107725
10.0,0.5719375,0.1990625,0.0911875,0.1378125
11.0,0.5308875,0.2070125,0.098575,0.163525
12.0,0.4997125,0.2104625,0.102375,0.18745
13.0,0.4762125,0.210525,0.1022375,0.211025
14.0,0.4611625,0.207475,0.1040875,0.227275
15.0,0.4491875,0.207475,0.1026125,0.240725
16.0,0.440075,0.2040875,0.104175,0.2516625
17.0,0.4326,0.2055625,0.1020625,0.259775
18.0,0.4276125,0.2024625,0.10185,0.268075
19.0,0.424225,0.2003,0.1027,0.272775
20.0,0.4209125,0.19885,0.101425,0.2788125
21.0,0.417925,0.1988,0.100325,0.28295
22.0,0.416025,0.196925,0.0999125,0.2871375
23.0,0.4138625,0.198575,0.0991125,0.28845
24.0,0.411975,0.2008,0.0989125,0.2883125
25.0,0.4108125,0.2016375,0.100625,0.286925
26.0,0.409525,0.2017,0.0997875,0.2889875
27.0,0.409175,0.1998,0.1009125,0.2901125
28.0,0.4087,0.1985625,0.1014,0.2913375
29.0,0.40805,0.197275,0.0995625,0.2951125
30.0,0.4076625,0.1968625,0.0995625,0.2959125
31.0,0.4073625,0.1957625,0.0986875,0.2981875
32.0,0.407,0.19635,0.097175,0.299475
33.0,0.40665,0.1964125,0.097225,0.2997125
34.0,0.406475,0.1968875,0.096525,0.3001125
35.0,0.4063375,0.19575,0.0997,0.2982125
36.0,0.4061625,0.197775,0.097825,0.2982375
37.0,0.4058625,0.1961625,0.0983875,0.2995875
38.0,0.4058875,0.1967,0.097225,0.3001875
39.0,0.405725,0.1961875,0.0978625,0.300225
40.0,0.405725,0.196825,0.0975625,0.2998875
41.0,0.405625,0.196475,0.09705,0.30085
42.0,0.40555,0.1981875,0.098975,0.2972875
43.0,0.405425,0.201175,0.1001375,0.2932625
44.0,0.4053625,0.19835,0.10015,0.2961375
45.0,0.4053375,0.1992875,0.0994875,0.2958875
46.0,0.4053375,0.197025,0.100125,0.2975125
47.0,0.4052875,0.1969875,0.0994125,0.2983125
48.0,0.40525,0.1969125,0.0992,0.2986375
49.0,0.4052375,0.1957,0.0988375,0.300225
50.0,0.4052375,0.19715,0.0985375,0.299075
51.0,0.405225,0.196125,0.0989125,0.2997375
52.0,0.4052,0.1960625,0.0986125,0.300125
53.0,0.4051875,0.1968875,0.098825,0.2991
54.0,0.4052,0.195975,0.09815,0.300675
55.0,0.4052125,0.19555,0.09775,0.3014875
56.0,0.4051875,0.1979375,0.0961625,0.3007125
57.0,0.4051125,0.1987375,0.0970625,0.2990875
58.0,0.4051,0.1971875,0.1000625,0.29765
59.0,0.4051,0.19695,0.1003625,0.2975875
60.0,0.4050875,0.1969625,0.0990625,0.2988875
61.0,0.4051,0.19405,0.0984625,0.3023875
62.0,0.4051,0.19445,0.0976,0.30285
63.0,0.40505,0.194,0.0976625,0.3032875
64.0,0.40505,0.1938875,0.097075,0.3039875
65.0,0.4050625,0.195025,0.095675,0.3042375
66.0,0.4050375,0.194925,0.096925,0.3031125
67.0,0.405025,0.192575,0.0991375,0.3032625
68.0,0.4050125,0.1925125,0.0975125,0.3049625
69.0,0.4050125,0.1958875,0.095225,0.303875
70.0,0.4050125,0.19565,0.0969375,0.3024
71.0,0.405,0.196375,0.0980125,0.3006125
72.0,0.405,0.1984375,0.09655,0.3000125
73.0,0.405,0.1983375,0.0983125,0.29835
74.0,0.405,0.1977875,0.0987,0.2985125
75.0,0.405,0.1966375,0.09885,0.2995125
76.0,0.405,0.1976,0.0991625,0.2982375
77.0,0.405,0.1957,0.0983,0.301
78.0,0.405,0.1964125,0.0972125,0.301375
79.0,0.405,0.195975,0.0973,0.301725
80.0,0.405,0.1978625,0.0981625,0.298975
81.0,0.405,0.1969625,0.1010125,0.297025
82.0,0.405,0.199525,0.0977375,0.2977375
83.0,0.405,0.2001125,0.0977,0.2971875
84.0,0.405,0.1987125,0.1001875,0.2961
85.0,0.405,0.1972375,0.100625,0.2971375
86.0,0.405,0.19675,0.1000875,0.2981625
87.0,0.405,0.1955,0.099025,0.300475
88.0,0.405,0.1958,0.0990875,0.3001125
89.0,0.405,0.1959375,0.0984375,0.300625
90.0,0.405,0.19765,0.0988125,0.2985375
91.0,0.405,0.1977875,0.099075,0.2981375
92.0,0.405,0.199675,0.0991,0.296225
93.0,0.405,0.1981375,0.100425,0.2964375
94.0,0.405,0.1991875,0.099625,0.2961875
95.0,0.405,0.19915,0.0997375,0.2961125
96.0,0.405,0.1996875,0.098575,0.2967375
97.0,0.405,0.198875,0.1001625,0.2959625
98.0,0.405,0.1982375,0.1008625,0.2959
99.0,0.405,0.1973875,0.099225,0.2983875
100.0,0.405,0.1966375,0.0987875,0.299575
101.0,0.405,0.1967625,0.098875,0.2993625
102.0,0.405,0.1985,0.098175,0.298325
103.0,0.405,0.1992875,0.098425,0.2972875
104.0,0.405,0.1973375,0.099375,0.2982875
105.0,0.405,0.1983875,0.0976125,0.299
106.0,0.405,0.1955,0.0979375,0.3015625
107.0,0.405,0.196025,0.09675,0.302225
108.0,0.405,0.1957875,0.09865,0.3005625
109.0,0.405,0.1944375,0.0965375,0.304025
110.0,0.405,0.1966625,0.0981,0.3002375
111.0,0.405,0.1953625,0.0976375,0.302
112.0,0.405,0.1984375,0.09805,0.2985125
113.0,0.405,0.19735,0.097425,0.300225
114.0,0.405,0.195525,0.0987625,0.3007125
115.0,0.405,0.1941875,0.0971375,0.303675
116.0,0.405,0.194325,0.09745,0.303225
117.0,0.405,0.1952125,0.0978,0.3019875
118.0,0.405,0.1944625,0.0970875,0.30345
119.0,0.405,0.195325,0.0960125,0.3036625
120.0,0.405,0.19665,0.0957625,0.3025875
121.0,0.405,0.1972875,0.098825,0.2988875
122.0,0.405,0.1985,0.0997,0.2968
123.0,0.405,0.197375,0.10025,0.297375
124.0,0.405,0.19625,0.10025,0.2985
125.0,0.405,0.1950125,0.0996625,0.300325
126.0,0.405,0.1929875,0.098925,0.3030875
127.0,0.405,0.1948,0.0968625,0.3033375
128.0,0.405,0.1956,0.0961,0.3033
129.0,0.405,0.196125,0.09705,0.301825
130.0,0.405,0.1938625,0.0999125,0.301225
131.0,0.405,0.19195,0.0979375,0.3051125
132.0,0.405,0.191475,0.0978,0.305725
133.0,0.405,0.19545,0.094925,0.304625
134.0,0.405,0.1978375,0.0964,0.3007625
135.0,0.405,0.196525,0.0978375,0.3006375
136.0,0.405,0.195675,0.098125,0.3012
137.0,0.405,0.1976875,0.0979875,0.299325
138.0,0.405,0.1980125,0.0979125,0.299075
139.0,0.405,0.1956875,0.1007,0.2986125
140.0,0.405,0.1976125,0.0973875,0.3
141.0,0.405,0.1978875,0.0976875,0.299425
142.0,0.405,0.1959375,0.0985625,0.3005
143.0,0.405,0.197625,0.0968375,0.3005375
144.0,0.405,0.1954,0.0992375,0.3003625
145.0,0.405,0.19485,0.0990375,0.3011125
146.0,0.405,0.1926125,0.0991,0.3032875
147.0,0.405,0.19285,0.0978875,0.3042625
148.0,0.405,0.1933375,0.0974,0.3042625
149.0,0.405,0.194175,0.0990875,0.3017375
150.0,0.405,0.1938125,0.096225,0.3049625
151.0,0.405,0.195375,0.0973,0.302325
152.0,0.405,0.1952,0.0985875,0.3012125
153.0,0.405,0.19645,0.0993375,0.2992125
154.0,0.405,0.1949625,0.099475,0.3005625
155.0,0.405,0.1965875,0.0992875,0.299125
156.0,0.405,0.197725,0.098,0.299275
157.0,0.405,0.1962875,0.0982125,0.3005
158.0,0.405,0.1954625,0.0988875,0.30065
159.0,0.405,0.1954,0.09855,0.30105
160.0,0.405,0.194425,0.0972375,0.3033375
161.0,0.405,0.196925,0.0974375,0.3006375
162.0,0.405,0.19705,0.0976,0.30035
163.0,0.405,0.1972375,0.0985375,0.299225
164.0,0.405,0.1947,0.098275,0.302025
165.0,0.405,0.1959875,0.0988875,0.300125
166.0,0.405,0.1975625,0.0994125,0.298025
167.0,0.405,0.197475,0.100125,0.2974
168.0,0.405,0.1958875,0.099175,0.2999375
169.0,0.405,0.196275,0.099525,0.2992
170.0,0.405,0.1958125,0.099125,0.3000625
171.0,0.405,0.19465,0.09875,0.3016
172.0,0.405,0.1970625,0.0979625,0.299975
173.0,0.405,0.198075,0.0978375,0.2990875
174.0,0.405,0.1986,0.0967375,0.2996625
175.0,0.405,0.1994625,0.0987,0.2968375
176.0,0.405,0.1974125,0.0985375,0.29905
177.0,0.405,0.1998375,0.0988875,0.296275
178.0,0.405,0.198575,0.1006375,0.2957875
179.0,0.405,0.1972375,0.0998875,0.297875
180.0,0.405,0.1953,0.098925,0.300775
181.0,0.405,0.1953625,0.098675,0.3009625
182.0,0.405,0.19515,0.0980625,0.3017875
183.0,0.405,0.1952125,0.098375,0.3014125
184.0,0.405,0.19655,0.098,0.30045
185.0,0.405,0.1973,0.0984875,0.2992125
186.0,0.405,0.19765,0.098925,0.298425
187.0,0.405,0.1982375,0.0984125,0.29835
188.0,0.405,0.1988375,0.099575,0.2965875
189.0,0.405,0.2005875,0.0993375,0.295075
190.0,0.405,0.1997375,0.0979625,0.2973
191.0,0.405,0.19655,0.098475,0.299975
192.0,0.405,0.1991375,0.099,0.2968625
193.0,0.405,0.1990625,0.0993375,0.2966
194.0,0.405,0.1993125,0.0990125,0.296675
195.0,0.405,0.1986125,0.0973,0.2990875
196.0,0.405,0.1986625,0.0974625,0.298875
197.0,0.405,0.20045,0.09905,0.2955
198.0,0.405,0.200625,0.09935,0.295025
199.0,0.405,0.198575,0.09955,0.296875
200.0,0.405,0.200775,0.099575,0.29465
