Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.4561125,0.511,0.027575,0.0053125
2.0,0.033875,0.7695125,0.13125,0.0653625
3.0,0.0300125,0.6731,0.1594875,0.1374
4.0,0.03,0.624425,0.1596125,0.1859625
5.0,0.03,0.599,0.1534625,0.2175375
6.0,0.03,0.591225,0.1506125,0.2281625
7.0,0.03,0.5819125,0.1483,0.2397875
8.0,0.03,0.5799375,0.148825,0.2412375
9.0,0.03,0.580925,0.14595,0.243125
10.0,0.03,0.5807125,0.148525,0.2407625
11.0,0.03,0.5801,0.1460125,0.2438875
12.0,0.03,0.5808625,0.1447625,0.244375
13.0,0.03,0.5807125,0.1445375,0.24475
14.0,0.03,0.5804875,0.14535,0.2441625
15.0,0.03,0.58145,0.1451,0.24345
16.0,0.03,0.584375,0.1430125,0.2426125
17.0,0.03,0.5840375,0.1430375,0.242925
18.0,0.03,0.5836625,0.1434375,0.2429
19.0,0.03,0.583425,0.14495,0.241625
20.0,0.03,0.58055,0.146475,0.242975
21.0,0.03,0.5789375,0.1457,0.2453625
22.0,0.03,0.580725,0.143525,0.24575
23.0,0.03,0.5812125,0.1463125,0.242475
24.0,0.03,0.5816,0.1450125,0.2433875
25.0,0.03,0.5787125,0.1473,0.2439875
26.0,0.03,0.5784,0.1469125,0.2446875
27.0,0.03,0.580725,0.1425,0.246775
28.0,0.03,0.583925,0.144775,0.2413
29.0,0.03,0.5815875,0.1458125,0.2426
30.0,0.03,0.582025,0.1460125,0.2419625
31.0,0.03,0.5821375,0.145175,0.2426875
32.0,0.03,0.57985,0.1467875,0.2433625
33.0,0.03,0.5792,0.1447,0.2461
34.0,0.03,0.5806375,0.1440625,0.2453
35.0,0.03,0.57905,0.1455875,0.2453625
36.0,0.03,0.5814375,0.1446875,0.243875
37.0,0.03,0.5806,0.1457,0.2437
38.0,0.03,0.5814,0.1457625,0.2428375
39.0,0.03,0.5825875,0.144725,0.2426875
40.0,0.03,0.583675,0.1455125,0.2408125
41.0,0.03,0.580525,0.1487125,0.2407625
42.0,0.03,0.58255,0.14495,0.2425
43.0,0.03,0.58135,0.1460375,0.2426125
44.0,0.03,0.580125,0.1438875,0.2459875
45.0,0.03,0.581875,0.144125,0.244
46.0,0.03,0.582175,0.1459125,0.2419125
47.0,0.03,0.580725,0.1455125,0.2437625
48.0,0.03,0.580725,0.145525,0.24375
49.0,0.03,0.576975,0.1479375,0.2450875
50.0,0.03,0.5794375,0.1451375,0.245425
51.0,0.03,0.5801625,0.1439125,0.245925
52.0,0.03,0.58135,0.143425,0.245225
53.0,0.03,0.5801875,0.1449875,0.244825
54.0,0.03,0.5834375,0.1444625,0.2421
55.0,0.03,0.580225,0.14695,0.242825
56.0,0.03,0.5770625,0.146,0.2469375
57.0,0.03,0.578075,0.14625,0.245675
58.0,0.03,0.577225,0.145525,0.24725
59.0,0.03,0.57825,0.1461375,0.2456125
60.0,0.03,0.5771875,0.1467,0.2461125
61.0,0.03,0.5773875,0.1449625,0.24765
62.0,0.03,0.5809,0.144875,0.244225
63.0,0.03,0.5788875,0.146375,0.2447375
64.0,0.03,0.5791,0.14415,0.24675
65.0,0.03,0.5797875,0.1455375,0.244675
66.0,0.03,0.5797625,0.1449125,0.245325
67.0,0.03,0.581725,0.143,0.245275
68.0,0.03,0.5803125,0.1458,0.2438875
69.0,0.03,0.5819,0.1452375,0.2428625
70.0,0.03,0.5798375,0.1468625,0.2433
71.0,0.03,0.57895,0.14635,0.2447
72.0,0.03,0.5784,0.146425,0.245175
73.0,0.03,0.5801125,0.1457625,0.244125
74.0,0.03,0.5789125,0.1453375,0.24575
75.0,0.03,0.57965,0.144075,0.246275
76.0,0.03,0.5789375,0.14675,0.2443125
77.0,0.03,0.5836875,0.1421,0.2442125
78.0,0.03,0.584075,0.1428125,0.2431125
79.0,0.03,0.582475,0.144225,0.2433
80.0,0.03,0.5838625,0.1434625,0.242675
81.0,0.03,0.581875,0.1481125,0.2400125
82.0,0.03,0.5811875,0.145225,0.2435875
83.0,0.03,0.57995,0.14595,0.2441
84.0,0.03,0.58445,0.143275,0.242275
85.0,0.03,0.5830875,0.14695,0.2399625
86.0,0.03,0.58045,0.147825,0.241725
87.0,0.03,0.578925,0.1456625,0.2454125
88.0,0.03,0.577125,0.1465,0.246375
89.0,0.03,0.5778125,0.143825,0.2483625
90.0,0.03,0.5768875,0.1470875,0.246025
91.0,0.03,0.575825,0.14685,0.247325
92.0,0.03,0.5765375,0.147275,0.2461875
93.0,0.03,0.57835,0.1458375,0.2458125
94.0,0.03,0.5826625,0.1451,0.2422375
95.0,0.03,0.57965,0.1465625,0.2437875
96.0,0.03,0.5820375,0.1440625,0.2439
97.0,0.03,0.5808,0.144875,0.244325
98.0,0.03,0.5811,0.1446,0.2443
99.0,0.03,0.5839875,0.1435375,0.242475
100.0,0.03,0.5796125,0.14475,0.2456375
101.0,0.03,0.58045,0.1439,0.24565
102.0,0.03,0.580975,0.144775,0.24425
103.0,0.03,0.581825,0.144825,0.24335
104.0,0.03,0.5809,0.1450125,0.2440875
105.0,0.03,0.581875,0.144175,0.24395
106.0,0.03,0.5833875,0.1430625,0.24355
107.0,0.03,0.583225,0.145,0.241775
108.0,0.03,0.5814625,0.144025,0.2445125
109.0,0.03,0.58355,0.1438375,0.2426125
110.0,0.03,0.5829,0.14545,0.24165
111.0,0.03,0.582525,0.1449125,0.2425625
112.0,0.03,0.5835875,0.1454625,0.24095
113.0,0.03,0.5817875,0.1460375,0.242175
114.0,0.03,0.58375,0.145525,0.240725
115.0,0.03,0.5802875,0.1472375,0.242475
116.0,0.03,0.57805,0.146425,0.245525
117.0,0.03,0.5791125,0.1456125,0.245275
118.0,0.03,0.58035,0.144575,0.245075
119.0,0.03,0.5792125,0.145925,0.2448625
120.0,0.03,0.5779875,0.146775,0.2452375
121.0,0.03,0.579875,0.1474,0.242725
122.0,0.03,0.578825,0.1475375,0.2436375
123.0,0.03,0.582075,0.1462375,0.2416875
124.0,0.03,0.5800125,0.1465,0.2434875
125.0,0.03,0.5773,0.1481125,0.2445875
126.0,0.03,0.57715,0.1463375,0.2465125
127.0,0.03,0.5816625,0.1428,0.2455375
128.0,0.03,0.5804875,0.1437625,0.24575
129.0,0.03,0.5829625,0.1445,0.2425375
130.0,0.03,0.581525,0.1461375,0.2423375
131.0,0.03,0.581175,0.145825,0.243
132.0,0.03,0.5825625,0.14485,0.2425875
133.0,0.03,0.57995,0.1479125,0.2421375
134.0,0.03,0.5784125,0.1462625,0.245325
135.0,0.03,0.5765125,0.146425,0.2470625
136.0,0.03,0.5780375,0.145425,0.2465375
137.0,0.03,0.5833625,0.1428,0.2438375
138.0,0.03,0.584925,0.1426625,0.2424125
139.0,0.03,0.58415,0.1443125,0.2415375
140.0,0.03,0.5824125,0.1458125,0.241775
141.0,0.03,0.5819,0.1454875,0.2426125
142.0,0.03,0.579975,0.1449125,0.2451125
143.0,0.03,0.57865,0.1487,0.24265
144.0,0.03,0.576675,0.14655,0.246775
145.0,0.03,0.578575,0.145925,0.2455
146.0,0.03,0.5819625,0.1445375,0.2435
147.0,0.03,0.58355,0.144525,0.241925
148.0,0.03,0.5839,0.1445375,0.2415625
149.0,0.03,0.580325,0.146525,0.24315
150.0,0.03,0.5794375,0.14705,0.2435125
151.0,0.03,0.579575,0.1449125,0.2455125
152.0,0.03,0.5817125,0.1442125,0.244075
153.0,0.03,0.5818125,0.1441,0.2440875
154.0,0.03,0.5802125,0.146575,0.2432125
