Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.650275,0.259975,0.0741125,0.0156375
2.0,0.225625,0.2944125,0.298,0.1819625
3.0,0.19965,0.1373875,0.2592125,0.40375
4.0,0.1973375,0.0745,0.171675,0.5564875
5.0,0.1973375,0.0463125,0.107425,0.648925
6.0,0.197775,0.0320125,0.0681125,0.7021
7.0,0.1986,0.0223875,0.0460125,0.733
8.0,0.1998625,0.0171375,0.0311625,0.7518375
9.0,0.201625,0.01205,0.0229,0.763425
10.0,0.20405,0.0096,0.01705,0.7693
11.0,0.20795,0.0084,0.0132,0.77045
12.0,0.213825,0.00735,0.0109625,0.7678625
13.0,0.2208625,0.007275,0.0101625,0.7617
14.0,0.2291875,0.0077875,0.0098875,0.7531375
15.0,0.239025,0.0075875,0.0098125,0.743575
16.0,0.2504875,0.0082125,0.0096125,0.7316875
17.0,0.26205,0.00885,0.01065,0.71845
18.0,0.2758625,0.00915,0.0116,0.7033875
19.0,0.2889875,0.010625,0.0122625,0.688125
20.0,0.2987,0.0109,0.013175,0.677225
21.0,0.30965,0.009125,0.0124625,0.6687625
22.0,0.3197125,0.00755,0.0112125,0.661525
23.0,0.32755,0.006525,0.0097125,0.6562125
24.0,0.3342125,0.0056125,0.0085125,0.6516625
25.0,0.3407375,0.0045125,0.0068875,0.6478625
26.0,0.3463375,0.0042125,0.00605,0.6434
27.0,0.35105,0.0043625,0.0056375,0.63895
28.0,0.3559625,0.00345,0.0056875,0.6349
29.0,0.3615125,0.0031625,0.004775,0.63055
30.0,0.3672375,0.003375,0.0043125,0.625075
31.0,0.37345,0.002975,0.0042625,0.6193125
32.0,0.3792,0.0035125,0.003925,0.6133625
33.0,0.3838,0.0040125,0.004475,0.6077125
34.0,0.3885625,0.0042,0.004675,0.6025625
35.0,0.3930125,0.003725,0.005225,0.5980375
36.0,0.3966375,0.003775,0.0048125,0.594775
37.0,0.4000125,0.0041875,0.0049375,0.5908625
38.0,0.4019125,0.0041875,0.0052625,0.5886375
39.0,0.4034625,0.0043,0.0051125,0.587125
40.0,0.4053125,0.0039625,0.0050875,0.5856375
41.0,0.406975,0.0036,0.0045625,0.5848625
42.0,0.4091375,0.0032375,0.0040625,0.5835625
43.0,0.411925,0.0025,0.0039875,0.5815875
44.0,0.4148625,0.00215,0.0030625,0.579925
45.0,0.417175,0.002375,0.0029,0.57755
46.0,0.4199625,0.00205,0.0032625,0.574725
47.0,0.4233,0.0015,0.0031,0.5721
48.0,0.4258,0.0010625,0.002375,0.5707625
49.0,0.4286625,0.001425,0.0016125,0.5683
50.0,0.4315875,0.0015625,0.0016375,0.5652125
51.0,0.433425,0.001825,0.001925,0.562825
52.0,0.43485,0.0024375,0.0022875,0.560425
53.0,0.4353875,0.00335,0.002775,0.5584875
54.0,0.43605,0.0027125,0.0035,0.5577375
55.0,0.4368375,0.0023875,0.0032875,0.5574875
56.0,0.4369,0.002525,0.0029625,0.5576125
57.0,0.436375,0.0032625,0.0032875,0.557075
58.0,0.4359625,0.002575,0.0033625,0.5581
59.0,0.4358375,0.00185,0.0031,0.5592125
60.0,0.4359625,0.0016125,0.0024125,0.5600125
61.0,0.43615,0.001275,0.0018875,0.5606875
62.0,0.436375,0.0007375,0.001625,0.5612625
63.0,0.4369125,0.0005875,0.0010875,0.5614125
64.0,0.4376375,0.0005,0.0008625,0.561
65.0,0.4384875,0.0007375,0.0007375,0.5600375
66.0,0.439775,0.00075,0.0008125,0.5586625
67.0,0.4410625,0.0005375,0.001025,0.557375
68.0,0.4424625,0.0007625,0.0011,0.555675
69.0,0.4432125,0.0012125,0.001375,0.5542
70.0,0.4442375,0.001325,0.0017625,0.552675
71.0,0.4450875,0.0016,0.0017375,0.551575
72.0,0.44545,0.0018625,0.0021625,0.550525
73.0,0.44635,0.0014125,0.0019375,0.5503
74.0,0.4474625,0.0012375,0.0017625,0.5495375
75.0,0.4484375,0.0013875,0.0015875,0.5485875
76.0,0.4489875,0.0014,0.0017125,0.5479
77.0,0.4496625,0.0011125,0.001625,0.5476
78.0,0.4504625,0.000725,0.0011625,0.54765
79.0,0.4509375,0.0005,0.001175,0.5473875
80.0,0.4514,0.0004625,0.0008,0.5473375
81.0,0.4521,0.0003875,0.0005625,0.54695
82.0,0.4528625,0.0005625,0.000575,0.546
83.0,0.45325,0.000575,0.0007,0.545475
