Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.85775,0.0965,0.03625,0.0095
2.0,0.38575,0.27025,0.234,0.11
3.0,0.25075,0.1475,0.265,0.33675
4.0,0.22825,0.07075,0.198,0.503
5.0,0.23075,0.038,0.11725,0.614
6.0,0.2425,0.0225,0.0695,0.6655
7.0,0.26,0.013,0.04225,0.68475
8.0,0.28075,0.0075,0.029,0.68275
9.0,0.318,0.009,0.01775,0.65525
10.0,0.3605,0.009,0.014,0.6165
11.0,0.42275,0.00775,0.0135,0.556
12.0,0.48425,0.01175,0.011,0.493
13.0,0.53525,0.02075,0.019,0.425
14.0,0.567,0.0315,0.04075,0.36075
15.0,0.575,0.04475,0.048,0.33225
16.0,0.59175,0.03825,0.058,0.312
17.0,0.599,0.03575,0.062,0.30325
18.0,0.60725,0.029,0.05475,0.309
19.0,0.619,0.018,0.04525,0.31775
20.0,0.63275,0.0175,0.0295,0.32025
21.0,0.6475,0.0135,0.025,0.314
22.0,0.66375,0.01475,0.02575,0.29575
23.0,0.67425,0.017,0.02525,0.2835
24.0,0.66425,0.0335,0.025,0.27725
25.0,0.65675,0.0355,0.04175,0.266
26.0,0.6635,0.032,0.0435,0.261
27.0,0.676,0.0175,0.03675,0.26975
28.0,0.69,0.012,0.0275,0.2705
29.0,0.7055,0.01275,0.01775,0.264
30.0,0.718,0.01225,0.019,0.25075
31.0,0.7335,0.01275,0.0195,0.23425
32.0,0.743,0.0125,0.018,0.2265
33.0,0.746,0.02175,0.019,0.21325
34.0,0.73575,0.02675,0.03,0.2075
35.0,0.73375,0.01875,0.032,0.2155
36.0,0.73925,0.0145,0.028,0.21825
37.0,0.744,0.01475,0.02275,0.2185
38.0,0.7475,0.01425,0.01875,0.2195
39.0,0.75325,0.0145,0.01825,0.214
40.0,0.75025,0.01975,0.02025,0.20975
41.0,0.74725,0.01575,0.02675,0.21025
42.0,0.7435,0.021,0.0265,0.209
43.0,0.74925,0.01225,0.0285,0.21
44.0,0.7535,0.0115,0.02125,0.21375
45.0,0.7495,0.02225,0.0225,0.20575
46.0,0.748,0.02225,0.02825,0.2015
47.0,0.749,0.015,0.0275,0.2085
48.0,0.75325,0.018,0.02375,0.205
49.0,0.7515,0.0175,0.0295,0.2015
50.0,0.7485,0.021,0.0315,0.199
51.0,0.74575,0.01675,0.03275,0.20475
52.0,0.746,0.02,0.03075,0.20325
53.0,0.73925,0.02225,0.03575,0.20275
54.0,0.738,0.015,0.0355,0.2115
55.0,0.735,0.016,0.0275,0.2215
56.0,0.7345,0.01775,0.02625,0.2215
