Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.8474375,0.0724875,0.0631,0.016975
2.0,0.553225,0.0920875,0.2124,0.1422875
3.0,0.4812375,0.028975,0.1766625,0.313125
4.0,0.4933,0.0087,0.091875,0.406125
5.0,0.529825,0.0032125,0.0437625,0.4232
6.0,0.582725,0.00225,0.021075,0.39395
7.0,0.6452,0.0021625,0.0125375,0.3401
8.0,0.711775,0.001925,0.0081,0.2782
9.0,0.7737875,0.002275,0.0067625,0.217175
10.0,0.82885,0.002125,0.0066625,0.1623625
11.0,0.873175,0.0017375,0.0058125,0.119275
12.0,0.9064875,0.00115,0.0045875,0.087775
13.0,0.930375,0.0012625,0.004025,0.0643375
14.0,0.9469625,0.0010875,0.0035125,0.0484375
15.0,0.9592375,0.0007125,0.003425,0.036625
16.0,0.9676875,0.0011,0.0028,0.0284125
17.0,0.973025,0.0008,0.0027,0.023475
18.0,0.9769,0.0006875,0.0022625,0.02015
19.0,0.9807875,0.0005125,0.001725,0.016975
20.0,0.9837625,0.0005,0.001575,0.0141625
21.0,0.9856,0.0005125,0.00145,0.0124375
22.0,0.9871375,0.0006,0.001875,0.0103875
23.0,0.9877,0.0008625,0.0020625,0.009375
24.0,0.9881125,0.000425,0.0020375,0.009425
25.0,0.98915,0.000225,0.0016125,0.0090125
26.0,0.99055,0.0002125,0.001075,0.0081625
27.0,0.992225,7.5e-5,0.0006375,0.0070625
28.0,0.9938,0.0001875,0.0005,0.0055125
29.0,0.994575,0.0003375,0.0006375,0.00445
30.0,0.99545,0.00015,0.000675,0.003725
31.0,0.99575,0.0002625,0.0007125,0.003275
32.0,0.9960125,0.0001875,0.0006875,0.0031125
33.0,0.99605,0.0002625,0.0007125,0.002975
34.0,0.996275,0.000125,0.000525,0.003075
35.0,0.9966375,0.0,0.000275,0.0030875
36.0,0.997125,0.0,0.0001125,0.0027625
37.0,0.9976875,0.0,3.75e-5,0.002275
38.0,0.998125,0.0,1.25e-5,0.0018625
39.0,0.9988,0.0,0.0,0.0012
40.0,0.99915,0.0,0.0,0.00085
41.0,0.9995125,0.0,0.0,0.0004875
42.0,0.9997375,0.0,0.0,0.0002625
43.0,0.9998625,0.0,0.0,0.0001375
44.0,0.9999375,0.0,0.0,6.25e-5
45.0,0.9999625,0.0,0.0,3.75e-5
46.0,0.999975,0.0,0.0,2.5e-5
47.0,0.999975,0.0,0.0,2.5e-5
48.0,0.9999875,0.0,0.0,1.25e-5
49.0,1.0,0.0,0.0,0.0
50.0,1.0,0.0,0.0,0.0
51.0,1.0,0.0,0.0,0.0
52.0,1.0,0.0,0.0,0.0
53.0,1.0,0.0,0.0,0.0
54.0,1.0,0.0,0.0,0.0
55.0,1.0,0.0,0.0,0.0
56.0,1.0,0.0,0.0,0.0
57.0,1.0,0.0,0.0,0.0
58.0,1.0,0.0,0.0,0.0
59.0,1.0,0.0,0.0,0.0
60.0,1.0,0.0,0.0,0.0
61.0,1.0,0.0,0.0,0.0
62.0,1.0,0.0,0.0,0.0
