Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.842325,0.110525,0.0388375,0.0083125
2.0,0.40525,0.2486125,0.229675,0.1164625
3.0,0.3141625,0.11965,0.2455875,0.3206
4.0,0.3063125,0.0535375,0.162825,0.477325
5.0,0.3075875,0.0282125,0.093875,0.570325
6.0,0.31315,0.0161125,0.0548125,0.615925
7.0,0.3217625,0.010275,0.0316875,0.636275
8.0,0.336325,0.0075,0.01965,0.636525
9.0,0.357175,0.0064375,0.0138875,0.6225
10.0,0.386775,0.0058625,0.010975,0.5963875
11.0,0.4212375,0.0079,0.01095,0.5599125
12.0,0.461025,0.0108125,0.013,0.5151625
13.0,0.50885,0.0126,0.0155625,0.4629875
14.0,0.55915,0.0136375,0.0181,0.4091125
15.0,0.6096,0.0136125,0.0193,0.3574875
16.0,0.654475,0.014,0.0206,0.310925
17.0,0.6955375,0.013025,0.0203,0.2711375
18.0,0.730975,0.0109625,0.0181625,0.2399
19.0,0.76185,0.0089375,0.015675,0.2135375
20.0,0.785525,0.008375,0.0144375,0.1916625
21.0,0.8034,0.007325,0.0131125,0.1761625
22.0,0.818675,0.006525,0.0111,0.1637
23.0,0.8307375,0.0075125,0.0104875,0.1512625
24.0,0.8380875,0.0086375,0.01085,0.142425
25.0,0.8451,0.0082625,0.0121875,0.13445
26.0,0.8537875,0.0065375,0.0117375,0.1279375
27.0,0.861,0.0067625,0.01035,0.1218875
28.0,0.8664875,0.0067125,0.0105125,0.1162875
29.0,0.8735375,0.006025,0.0096625,0.110775
30.0,0.8800375,0.0059375,0.0090625,0.1049625
31.0,0.88475,0.0066,0.009425,0.099225
32.0,0.8876125,0.0066,0.00905,0.0967375
33.0,0.8914125,0.00585,0.0089875,0.09375
34.0,0.895175,0.0049875,0.008175,0.0916625
35.0,0.89855,0.0048,0.0079625,0.0886875
36.0,0.9017125,0.0046125,0.0072125,0.0864625
37.0,0.9046375,0.004675,0.0069625,0.083725
38.0,0.9070875,0.0045,0.0067625,0.08165
39.0,0.9106625,0.0044375,0.0061875,0.0787125
40.0,0.9122,0.0058375,0.0069875,0.074975
41.0,0.9119,0.0065625,0.0084875,0.07305
42.0,0.911325,0.0063125,0.0091125,0.07325
43.0,0.9098625,0.0066375,0.009875,0.073625
44.0,0.9103625,0.0052125,0.0091875,0.0752375
45.0,0.9112375,0.00515,0.008,0.0756125
46.0,0.912375,0.0045,0.0072125,0.0759125
47.0,0.9127875,0.004525,0.00675,0.0759375
48.0,0.913925,0.00425,0.007125,0.0747
49.0,0.9150125,0.0039375,0.006775,0.074275
50.0,0.9168875,0.004325,0.0063625,0.072425
51.0,0.9194,0.00415,0.0062875,0.0701625
52.0,0.921225,0.0044125,0.006475,0.0678875
53.0,0.922,0.0046625,0.00685,0.0664875
54.0,0.9233125,0.0047875,0.0067,0.0652
55.0,0.925125,0.004,0.0067,0.064175
56.0,0.926425,0.004125,0.006325,0.063125
57.0,0.9277,0.0037625,0.0057875,0.06275
58.0,0.9285625,0.0042125,0.0057875,0.0614375
59.0,0.92885,0.004575,0.0067125,0.0598625
60.0,0.9295125,0.003725,0.006225,0.0605375
61.0,0.9304,0.0036375,0.00595,0.0600125
62.0,0.9309125,0.0033375,0.0056375,0.0601125
63.0,0.9312375,0.0033625,0.0051125,0.0602875
64.0,0.9329,0.0023375,0.0045625,0.0602
65.0,0.9341625,0.002875,0.004075,0.0588875
66.0,0.9355625,0.0026125,0.0041125,0.0577125
67.0,0.9369125,0.0023,0.0042,0.0565875
68.0,0.9384875,0.0023375,0.003775,0.0554
69.0,0.939825,0.00275,0.00405,0.053375
70.0,0.9396,0.0037625,0.00455,0.0520875
71.0,0.9399625,0.0034125,0.005575,0.05105
72.0,0.940325,0.004025,0.0051625,0.0504875
73.0,0.9407,0.003475,0.00545,0.050375
74.0,0.94185,0.002475,0.0048,0.050875
75.0,0.9439875,0.0019125,0.00345,0.05065
76.0,0.9457125,0.0020125,0.0028125,0.0494625
77.0,0.9472625,0.001875,0.0030875,0.047775
78.0,0.9485875,0.002475,0.0028125,0.046125
79.0,0.9497,0.002675,0.0032,0.044425
80.0,0.9505625,0.002875,0.0035375,0.043025
81.0,0.9510625,0.0025375,0.00395,0.04245
82.0,0.9517,0.002425,0.00355,0.042325
83.0,0.951725,0.0027,0.0040875,0.0414875
