Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.99135,0.0054125,0.0023125,0.000925
2.0,0.978525,0.0113625,0.0060625,0.00405
3.0,0.9552875,0.0215375,0.0128375,0.0103375
4.0,0.92265,0.0338625,0.02285,0.0206375
5.0,0.88115,0.0472875,0.0354125,0.03615
6.0,0.83715,0.058675,0.047175,0.057
7.0,0.793375,0.0683375,0.0582,0.0800875
8.0,0.7534125,0.0723625,0.06705,0.107175
9.0,0.724125,0.0705875,0.071,0.1342875
10.0,0.7005625,0.0708125,0.0708125,0.1578125
11.0,0.68385,0.068775,0.0694875,0.1778875
12.0,0.6736875,0.0660625,0.0680375,0.1922125
13.0,0.6691875,0.06455,0.064975,0.2012875
14.0,0.665675,0.0633375,0.063675,0.2073125
15.0,0.6639875,0.0599625,0.0620625,0.2139875
16.0,0.664975,0.058525,0.0586875,0.2178125
17.0,0.6663625,0.0574375,0.0587125,0.2174875
18.0,0.6682,0.0585625,0.0566875,0.21655
19.0,0.670875,0.0570375,0.057225,0.2148625
20.0,0.6726875,0.0558125,0.057625,0.213875
21.0,0.67725,0.055,0.056225,0.211525
22.0,0.6812625,0.0543625,0.0549375,0.2094375
23.0,0.68515,0.0542,0.054125,0.206525
24.0,0.687975,0.0559,0.0552875,0.2008375
25.0,0.6882125,0.05815,0.056475,0.1971625
26.0,0.686375,0.058025,0.0565,0.1991
27.0,0.683025,0.0602375,0.0580625,0.198675
28.0,0.6799125,0.0612125,0.05905,0.199825
29.0,0.677425,0.0597625,0.059625,0.2031875
30.0,0.6726125,0.061225,0.0591625,0.207
31.0,0.6703625,0.0595875,0.0595375,0.2105125
32.0,0.671075,0.057975,0.0598625,0.2110875
33.0,0.6737125,0.0568,0.0574375,0.21205
34.0,0.676875,0.054875,0.057475,0.210775
35.0,0.678,0.0541875,0.05515,0.2126625
36.0,0.6814125,0.056275,0.0546375,0.207675
37.0,0.6808,0.0581625,0.0560875,0.20495
38.0,0.6795375,0.0592125,0.056725,0.204525
39.0,0.6777,0.0602375,0.058375,0.2036875
40.0,0.676425,0.0601125,0.059275,0.2041875
41.0,0.676175,0.060475,0.0593625,0.2039875
42.0,0.6755375,0.0612875,0.059025,0.20415
43.0,0.6739625,0.060625,0.0595625,0.20585
44.0,0.6724625,0.0590875,0.0613,0.20715
45.0,0.6712125,0.05935,0.06195,0.2074875
46.0,0.6716875,0.0573875,0.0594125,0.2115125
47.0,0.673225,0.057375,0.058075,0.211325
48.0,0.673475,0.0583375,0.0581625,0.210025
49.0,0.673375,0.0584,0.0577125,0.2105125
50.0,0.673275,0.0580375,0.0582375,0.21045
51.0,0.67605,0.0568,0.057325,0.209825
52.0,0.678675,0.05715,0.057125,0.20705
53.0,0.679875,0.058075,0.057325,0.204725
54.0,0.6789125,0.0594125,0.0574125,0.2042625
55.0,0.677975,0.0598,0.0592125,0.2030125
56.0,0.6774875,0.058175,0.0611625,0.203175
57.0,0.6785375,0.0569,0.05955,0.2050125
58.0,0.68025,0.05815,0.0561,0.2055
59.0,0.68,0.0608875,0.0569875,0.202125
60.0,0.6770375,0.0603375,0.0594625,0.2031625
61.0,0.6759125,0.057925,0.059575,0.2065875
62.0,0.6768125,0.05735,0.058675,0.2071625
63.0,0.6774,0.0591,0.0575625,0.2059375
64.0,0.677375,0.0577125,0.0588375,0.206075
65.0,0.6766,0.0583,0.0581625,0.2069375
66.0,0.67525,0.05845,0.059325,0.206975
67.0,0.6748,0.058175,0.0589875,0.2080375
68.0,0.6769125,0.0568375,0.057375,0.208875
69.0,0.677575,0.057575,0.0568625,0.2079875
70.0,0.677825,0.05895,0.0575125,0.2057125
71.0,0.6779125,0.057575,0.058825,0.2056875
72.0,0.678275,0.0574375,0.0572125,0.207075
73.0,0.6799,0.056475,0.056775,0.20685
74.0,0.6809375,0.0559625,0.05585,0.20725
75.0,0.680075,0.0575,0.057025,0.2054
76.0,0.679925,0.0592875,0.057375,0.2034125
77.0,0.6791,0.058775,0.05895,0.203175
78.0,0.6786125,0.0577,0.0583,0.2053875
79.0,0.6789125,0.058725,0.0570875,0.205275
80.0,0.6801125,0.0560625,0.0582375,0.2055875
81.0,0.6783625,0.057775,0.0572625,0.2066
82.0,0.6787625,0.057625,0.056325,0.2072875
83.0,0.6799625,0.0582,0.0576375,0.2042
84.0,0.681725,0.0571,0.0583125,0.2028625
85.0,0.682175,0.056825,0.0581125,0.2028875
86.0,0.6808125,0.0579125,0.0589625,0.2023125
87.0,0.6819875,0.0571875,0.0576375,0.2031875
88.0,0.682975,0.056475,0.0579375,0.2026125
89.0,0.6836375,0.0563125,0.056725,0.203325
90.0,0.68265,0.059075,0.0568375,0.2014375
91.0,0.680775,0.0587875,0.0594,0.2010375
92.0,0.6816125,0.058675,0.05895,0.2007625
93.0,0.6807375,0.0599625,0.057925,0.201375
94.0,0.6799625,0.0592375,0.058525,0.202275
95.0,0.6800375,0.0580625,0.0595125,0.2023875
96.0,0.681525,0.0563875,0.058825,0.2032625
97.0,0.6799375,0.0579625,0.0579125,0.2041875
98.0,0.6813875,0.05755,0.0571,0.2039625
99.0,0.68145,0.0587875,0.0579,0.2018625
100.0,0.68345,0.0558,0.0585375,0.2022125
101.0,0.684475,0.0567625,0.0565625,0.2022
102.0,0.6847625,0.0579375,0.0565375,0.2007625
103.0,0.683,0.05765,0.057175,0.202175
104.0,0.68365,0.0568875,0.057375,0.2020875
105.0,0.6836125,0.0566875,0.0569,0.2028
106.0,0.68395,0.0572875,0.056075,0.2026875
107.0,0.68315,0.05955,0.057225,0.200075
108.0,0.6826875,0.05905,0.0598875,0.198375
109.0,0.6803125,0.0590875,0.0602625,0.2003375
110.0,0.6806125,0.056275,0.0601,0.2030125
111.0,0.6804,0.056875,0.057775,0.20495
112.0,0.6830125,0.056175,0.0575,0.2033125
113.0,0.6850375,0.055875,0.057025,0.2020625
114.0,0.6877,0.0551,0.0561625,0.2010375
115.0,0.690125,0.0555125,0.0558875,0.198475
116.0,0.690375,0.0572875,0.0557,0.1966375
117.0,0.6892875,0.0572625,0.057875,0.195575
118.0,0.6892875,0.0587,0.05735,0.1946625
119.0,0.6875375,0.0583875,0.058175,0.1959
120.0,0.6842625,0.059225,0.058225,0.1982875
121.0,0.682675,0.05795,0.0597375,0.1996375
122.0,0.6819625,0.0581875,0.0596875,0.2001625
123.0,0.681325,0.057625,0.0581125,0.2029375
124.0,0.6823375,0.0570625,0.0578375,0.2027625
125.0,0.6831125,0.056125,0.0572375,0.203525
126.0,0.6851875,0.05585,0.055275,0.2036875
127.0,0.6876375,0.0552375,0.0554,0.201725
128.0,0.6877125,0.057125,0.056725,0.1984375
129.0,0.687225,0.0585875,0.0562625,0.197925
130.0,0.684875,0.0601875,0.05765,0.1972875
