Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.6900625,0.2752875,0.028825,0.005825
2.0,0.151225,0.5825875,0.1813625,0.084825
3.0,0.1157625,0.446675,0.223925,0.2136375
4.0,0.1149375,0.3649125,0.2086875,0.3114625
5.0,0.11495,0.327075,0.182425,0.37555
6.0,0.114975,0.30685,0.167925,0.41025
7.0,0.114975,0.2965,0.1567125,0.4318125
8.0,0.1149875,0.2935125,0.149925,0.441575
9.0,0.1149875,0.29205,0.1477375,0.445225
10.0,0.1149875,0.2919375,0.146825,0.44625
11.0,0.1149875,0.289675,0.1467,0.4486375
12.0,0.115,0.292975,0.145125,0.4469
13.0,0.115,0.2926125,0.147,0.4453875
14.0,0.115,0.291325,0.146425,0.44725
15.0,0.115,0.2918875,0.145975,0.4471375
16.0,0.115,0.2914375,0.1468,0.4467625
17.0,0.115,0.2903125,0.1466375,0.44805
18.0,0.115,0.2897625,0.1458125,0.449425
19.0,0.115,0.2915875,0.1449,0.4485125
20.0,0.115,0.2912125,0.145,0.4487875
21.0,0.115,0.29295,0.144475,0.447575
22.0,0.115,0.293675,0.147075,0.44425
23.0,0.115,0.29105,0.146775,0.447175
24.0,0.115,0.2938,0.1445125,0.4466875
25.0,0.115,0.2938875,0.1465375,0.444575
26.0,0.115,0.293475,0.146125,0.4454
27.0,0.115,0.2940625,0.14515,0.4457875
28.0,0.115,0.2957125,0.1454875,0.4438
29.0,0.115,0.298525,0.1453,0.441175
30.0,0.115,0.294425,0.14845,0.442125
31.0,0.115,0.2959875,0.143775,0.4452375
32.0,0.115,0.2961375,0.14715,0.4417125
33.0,0.115,0.29495,0.1472,0.44285
34.0,0.115,0.2951875,0.14675,0.4430625
35.0,0.115,0.293925,0.1458625,0.4452125
36.0,0.115,0.2936625,0.145725,0.4456125
37.0,0.115,0.292125,0.1463875,0.4464875
38.0,0.115,0.2927625,0.146375,0.4458625
39.0,0.115,0.2896625,0.148125,0.4472125
40.0,0.115,0.2903375,0.1440375,0.450625
41.0,0.115,0.2904,0.1466375,0.4479625
42.0,0.115,0.290225,0.1448625,0.4499125
43.0,0.115,0.2871875,0.146125,0.4516875
44.0,0.115,0.288,0.1472,0.4498
45.0,0.115,0.2883625,0.144775,0.4518625
46.0,0.115,0.2894375,0.1438875,0.451675
47.0,0.115,0.2928375,0.1439625,0.4482
48.0,0.115,0.2962875,0.1465,0.4422125
49.0,0.115,0.2939375,0.1480375,0.443025
50.0,0.115,0.2928,0.14705,0.44515
51.0,0.115,0.2911,0.1458625,0.4480375
52.0,0.115,0.29105,0.1462875,0.4476625
53.0,0.115,0.29245,0.1463,0.44625
54.0,0.115,0.29085,0.1464625,0.4476875
55.0,0.115,0.2936,0.1463375,0.4450625
56.0,0.115,0.29285,0.1484125,0.4437375
57.0,0.115,0.291475,0.1491,0.444425
58.0,0.115,0.294925,0.1469375,0.4431375
59.0,0.115,0.2932375,0.1473875,0.444375
60.0,0.115,0.2938125,0.1466,0.4445875
61.0,0.115,0.2931,0.1465375,0.4453625
62.0,0.115,0.29295,0.1459375,0.4461125
63.0,0.115,0.29175,0.1468625,0.4463875
64.0,0.115,0.2941125,0.1471875,0.4437
65.0,0.115,0.29555,0.145975,0.443475
66.0,0.115,0.294375,0.1457625,0.4448625
67.0,0.115,0.2927375,0.147975,0.4442875
68.0,0.115,0.2928375,0.14715,0.4450125
69.0,0.115,0.2958625,0.1442625,0.444875
70.0,0.115,0.2944625,0.1452125,0.445325
71.0,0.115,0.295625,0.145625,0.44375
72.0,0.115,0.2932875,0.147825,0.4438875
73.0,0.115,0.29475,0.1468,0.44345
74.0,0.115,0.295175,0.14565,0.444175
75.0,0.115,0.29455,0.1474625,0.4429875
76.0,0.115,0.2936875,0.1462875,0.445025
77.0,0.115,0.2911,0.1458125,0.4480875
78.0,0.115,0.293175,0.144775,0.44705
79.0,0.115,0.2918,0.1459625,0.4472375
80.0,0.115,0.2926625,0.1454625,0.446875
81.0,0.115,0.2894375,0.1465625,0.449
82.0,0.115,0.2870625,0.1453875,0.45255
83.0,0.115,0.2885,0.1440125,0.4524875
84.0,0.115,0.2889875,0.1439,0.4521125
85.0,0.115,0.292575,0.1445,0.447925
86.0,0.115,0.2943125,0.1443375,0.44635
87.0,0.115,0.2941125,0.145875,0.4450125
88.0,0.115,0.29565,0.14555,0.4438
89.0,0.115,0.2969625,0.146475,0.4415625
90.0,0.115,0.295425,0.145925,0.44365
91.0,0.115,0.2923,0.1469,0.4458
92.0,0.115,0.2893125,0.1479,0.4477875
93.0,0.115,0.291975,0.1452125,0.4478125
94.0,0.115,0.2947375,0.1442625,0.446
95.0,0.115,0.2931125,0.1472125,0.444675
96.0,0.115,0.2912375,0.14675,0.4470125
97.0,0.115,0.2902125,0.1451125,0.449675
98.0,0.115,0.29005,0.145475,0.449475
99.0,0.115,0.2932875,0.1465875,0.445125
100.0,0.115,0.2951875,0.1461125,0.4437
101.0,0.115,0.29455,0.1463125,0.4441375
102.0,0.115,0.2919625,0.1487125,0.444325
103.0,0.115,0.2919125,0.147275,0.4458125
104.0,0.115,0.2937125,0.14655,0.4447375
105.0,0.115,0.2925125,0.1476,0.4448875
106.0,0.115,0.2945375,0.14585,0.4446125
107.0,0.115,0.292475,0.1463875,0.4461375
108.0,0.115,0.295675,0.1463875,0.4429375
109.0,0.115,0.2951625,0.1483125,0.441525
110.0,0.115,0.29735,0.146075,0.441575
111.0,0.115,0.2917875,0.1466,0.4466125
112.0,0.115,0.292075,0.147075,0.44585
113.0,0.115,0.293575,0.147825,0.4436
114.0,0.115,0.292325,0.14525,0.447425
115.0,0.115,0.2911625,0.1464,0.4474375
116.0,0.115,0.290775,0.1435125,0.4507125
117.0,0.115,0.2922,0.1438375,0.4489625
118.0,0.115,0.289775,0.1455625,0.4496625
119.0,0.115,0.289825,0.14455,0.450625
120.0,0.115,0.2895,0.146675,0.448825
121.0,0.115,0.293875,0.142925,0.4482
122.0,0.115,0.294325,0.1457625,0.4449125
123.0,0.115,0.2943,0.146075,0.444625
124.0,0.115,0.2942875,0.146025,0.4446875
125.0,0.115,0.2918125,0.1488375,0.44435
126.0,0.115,0.290075,0.1492,0.445725
127.0,0.115,0.2903875,0.145725,0.4488875
128.0,0.115,0.2877625,0.147625,0.4496125
129.0,0.115,0.28905,0.143675,0.452275
130.0,0.115,0.29135,0.1458375,0.4478125
131.0,0.115,0.28995,0.1463375,0.4487125
132.0,0.115,0.292275,0.1448,0.447925
133.0,0.115,0.29145,0.1462,0.44735
134.0,0.115,0.293,0.14635,0.44565
135.0,0.115,0.2922,0.1472625,0.4455375
136.0,0.115,0.291125,0.14695,0.446925
137.0,0.115,0.292375,0.1452375,0.4473875
138.0,0.115,0.28845,0.1455875,0.4509625
139.0,0.115,0.2889,0.1424875,0.4536125
140.0,0.115,0.2907125,0.1463625,0.447925
141.0,0.115,0.288675,0.1465,0.449825
142.0,0.115,0.2915875,0.145325,0.4480875
143.0,0.115,0.291425,0.1473875,0.4461875
144.0,0.115,0.291425,0.14605,0.447525
145.0,0.115,0.2902625,0.145975,0.4487625
146.0,0.115,0.28775,0.1456,0.45165
147.0,0.115,0.2878875,0.1460375,0.451075
148.0,0.115,0.2921,0.1448,0.4481
149.0,0.115,0.29295,0.1456125,0.4464375
150.0,0.115,0.29445,0.14365,0.4469
151.0,0.115,0.2927375,0.1477625,0.4445
152.0,0.115,0.2926,0.146275,0.446125
153.0,0.115,0.2937625,0.1455875,0.44565
154.0,0.115,0.2899875,0.1458375,0.449175
155.0,0.115,0.2934125,0.14395,0.4476375
156.0,0.115,0.2931875,0.14625,0.4455625
157.0,0.115,0.29275,0.1472,0.44505
158.0,0.115,0.29355,0.144975,0.446475
159.0,0.115,0.29295,0.14705,0.445
160.0,0.115,0.29325,0.1489125,0.4428375
161.0,0.115,0.293525,0.147325,0.44415
162.0,0.115,0.28855,0.1501125,0.4463375
163.0,0.115,0.292225,0.1462625,0.4465125
164.0,0.115,0.2904625,0.145325,0.4492125
165.0,0.115,0.2911375,0.1446125,0.44925
166.0,0.115,0.2918,0.1458125,0.4473875
167.0,0.115,0.293075,0.1450875,0.4468375
168.0,0.115,0.2925125,0.1463625,0.446125
169.0,0.115,0.2929,0.14625,0.44585
170.0,0.115,0.2941125,0.148025,0.4428625
171.0,0.115,0.2921125,0.1480625,0.444825
172.0,0.115,0.2930375,0.1461375,0.445825
173.0,0.115,0.2922875,0.14815,0.4445625
174.0,0.115,0.2942,0.1454,0.4454
175.0,0.115,0.2948,0.1449875,0.4452125
176.0,0.115,0.295625,0.1453375,0.4440375
177.0,0.115,0.2933625,0.1464625,0.445175
178.0,0.115,0.2937125,0.1472875,0.444
179.0,0.115,0.293775,0.1461,0.445125
180.0,0.115,0.29185,0.147975,0.445175
181.0,0.115,0.29355,0.14445,0.447
182.0,0.115,0.292075,0.1447875,0.4481375
183.0,0.115,0.292575,0.147675,0.44475
184.0,0.115,0.294625,0.1461875,0.4441875
185.0,0.115,0.293925,0.1477125,0.4433625
186.0,0.115,0.294525,0.1469125,0.4435625
187.0,0.115,0.29095,0.1474,0.44665
188.0,0.115,0.2914,0.1454375,0.4481625
189.0,0.115,0.291825,0.14695,0.446225
190.0,0.115,0.295025,0.14395,0.446025
191.0,0.115,0.294,0.148625,0.442375
192.0,0.115,0.292325,0.1468,0.445875
193.0,0.115,0.29075,0.144375,0.449875
194.0,0.115,0.29285,0.1474125,0.4447375
195.0,0.115,0.290625,0.1467125,0.4476625
196.0,0.115,0.292475,0.1456875,0.4468375
197.0,0.115,0.291075,0.147275,0.44665
198.0,0.115,0.289975,0.1478,0.447225
199.0,0.115,0.291325,0.1464125,0.4472625
200.0,0.115,0.290375,0.1465,0.448125
