Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.4166625,0.38215,0.165975,0.0352125
2.0,0.1872375,0.1908875,0.34065,0.281225
3.0,0.1824875,0.0721625,0.228875,0.516475
4.0,0.1822,0.0337,0.128675,0.655425
5.0,0.182925,0.0181375,0.0697875,0.72915
6.0,0.1839125,0.00985,0.0367,0.7695375
7.0,0.1857125,0.005775,0.0204375,0.788075
8.0,0.188725,0.0033,0.0114875,0.7964875
9.0,0.19375,0.001875,0.0068375,0.7975375
10.0,0.201175,0.0012875,0.00395,0.7935875
11.0,0.210825,0.0012125,0.0027125,0.78525
12.0,0.225925,0.000725,0.0020875,0.7712625
13.0,0.2454,0.000775,0.00135,0.752475
14.0,0.2701375,0.0007875,0.0014625,0.7276125
15.0,0.297,0.00105,0.001275,0.700675
16.0,0.3261875,0.0007375,0.0013,0.671775
17.0,0.35585,0.000625,0.0014125,0.6421125
18.0,0.384025,0.00045,0.000975,0.61455
19.0,0.4099125,0.0005,0.0008875,0.5887
20.0,0.43135,0.0005,0.000825,0.567325
21.0,0.4485125,0.0004375,0.0008375,0.5502125
22.0,0.4620875,0.0006875,0.0008875,0.5363375
23.0,0.4727625,0.0008625,0.0009875,0.5253875
24.0,0.481,0.00065,0.0013,0.51705
25.0,0.48745,0.00055,0.0010625,0.5109375
26.0,0.4926125,0.0004125,0.0008625,0.5061125
27.0,0.4964875,0.0003875,0.000725,0.5024
28.0,0.4993625,0.0003125,0.00055,0.499775
29.0,0.50125,0.0002,0.0004625,0.4980875
30.0,0.5030375,8.75e-5,0.0004,0.496475
31.0,0.5039875,0.0001375,0.0003125,0.4955625
32.0,0.504825,0.0001125,0.0001875,0.494875
33.0,0.5056625,0.0001,0.00015,0.4940875
34.0,0.5062125,0.0004,0.000175,0.4932125
35.0,0.50665,0.0005,0.0004875,0.4923625
36.0,0.5068875,0.0006,0.00055,0.4919625
37.0,0.507525,0.0004125,0.0005875,0.491475
38.0,0.5081625,0.0001625,0.0004125,0.4912625
39.0,0.5086875,1.25e-5,0.0003125,0.4909875
40.0,0.5091625,0.0,0.0001,0.4907375
41.0,0.50955,0.0,5.0e-5,0.4904
42.0,0.5097125,0.0,1.25e-5,0.490275
43.0,0.50985,0.0,0.0,0.49015
44.0,0.5100875,0.0,0.0,0.4899125
45.0,0.510325,0.0,0.0,0.489675
46.0,0.5107,0.0,0.0,0.4893
47.0,0.5111375,0.0,0.0,0.4888625
48.0,0.511775,0.0,0.0,0.488225
49.0,0.512375,0.0,0.0,0.487625
50.0,0.5130375,0.0,0.0,0.4869625
51.0,0.5135375,0.0,0.0,0.4864625
52.0,0.5139875,0.0,0.0,0.4860125
53.0,0.51425,0.0,0.0,0.48575
54.0,0.5145375,0.0,0.0,0.4854625
55.0,0.514675,0.0,0.0,0.485325
56.0,0.5148,0.0,0.0,0.4852
57.0,0.5148625,0.0,0.0,0.4851375
58.0,0.514925,0.0,0.0,0.485075
59.0,0.514975,0.0,0.0,0.485025
60.0,0.5149875,0.0,0.0,0.4850125
61.0,0.5149875,0.0,0.0,0.4850125
62.0,0.5149875,0.0,0.0,0.4850125
63.0,0.5149875,0.0,0.0,0.4850125
64.0,0.515,0.0,0.0,0.485
65.0,0.515,0.0,0.0,0.485
66.0,0.515,0.0,0.0,0.485
67.0,0.515,0.0,0.0,0.485
68.0,0.515,0.0,0.0,0.485
69.0,0.515,0.0,0.0,0.485
70.0,0.515,0.0,0.0,0.485
71.0,0.515,0.0,0.0,0.485
