Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.5824375,0.346825,0.0595125,0.011225
2.0,0.1369875,0.4642625,0.258125,0.140625
3.0,0.125625,0.292125,0.26415,0.3181
4.0,0.1250625,0.21205,0.2128375,0.45005
5.0,0.1250375,0.1772,0.1672,0.5305625
6.0,0.125,0.1561625,0.1385125,0.580325
7.0,0.125,0.1443625,0.1219,0.6087375
8.0,0.12505,0.13725,0.1114375,0.6262625
9.0,0.1250125,0.1329875,0.1046625,0.6373375
10.0,0.125,0.1297875,0.10125,0.6439625
11.0,0.125,0.126125,0.09925,0.649625
12.0,0.125,0.125375,0.0959,0.653725
13.0,0.125,0.122825,0.09415,0.658025
14.0,0.125,0.1209875,0.0929,0.6611125
15.0,0.125,0.118125,0.091025,0.66585
16.0,0.125,0.1197625,0.0906625,0.664575
17.0,0.125,0.1183,0.088925,0.667775
18.0,0.125,0.11715,0.0898875,0.6679625
19.0,0.125,0.1174125,0.0891,0.6684875
20.0,0.125,0.11645,0.08625,0.6723
21.0,0.125,0.1167875,0.08475,0.6734625
22.0,0.125,0.11645,0.0862375,0.6723125
23.0,0.125,0.115075,0.0884375,0.6714875
24.0,0.125,0.118075,0.0875875,0.6693375
25.0,0.125,0.116175,0.0879375,0.6708875
26.0,0.125,0.111375,0.088325,0.6753
27.0,0.125,0.1102875,0.08655,0.6781625
28.0,0.125,0.113625,0.0830125,0.6783625
29.0,0.125,0.1159375,0.0851,0.6739625
30.0,0.125,0.116225,0.0868625,0.6719125
31.0,0.125,0.11535,0.0864625,0.6731875
32.0,0.125,0.1129625,0.0886375,0.6734
33.0,0.125,0.1137625,0.0866625,0.674575
34.0,0.125,0.1109625,0.0862125,0.677825
35.0,0.125,0.1096875,0.085325,0.6799875
36.0,0.125,0.1115375,0.08385,0.6796125
37.0,0.125,0.1141,0.0839375,0.6769625
38.0,0.125,0.1135875,0.0844375,0.676975
39.0,0.125,0.1126625,0.086225,0.6761125
40.0,0.125,0.1147375,0.08595,0.6743125
41.0,0.125,0.116375,0.085175,0.67345
42.0,0.125,0.1168875,0.0872625,0.67085
43.0,0.125,0.1177125,0.086325,0.6709625
44.0,0.125,0.1172875,0.085675,0.6720375
45.0,0.125,0.11805,0.0867875,0.6701625
46.0,0.125,0.12075,0.087275,0.666975
47.0,0.125,0.118175,0.0903875,0.6664375
48.0,0.125,0.119975,0.0901125,0.6649125
49.0,0.125,0.1194375,0.0898875,0.665675
50.0,0.125,0.1195875,0.089475,0.6659375
51.0,0.125,0.1190875,0.0907125,0.6652
