Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.1671875,0.647825,0.1511,0.0338875
2.0,0.070225,0.4079375,0.2990375,0.2228
3.0,0.069925,0.269675,0.2598125,0.4005875
4.0,0.069925,0.2073,0.2059375,0.5168375
5.0,0.069975,0.1780875,0.1654,0.5865375
6.0,0.07,0.1607,0.140125,0.629175
7.0,0.07,0.1512375,0.1228375,0.655925
8.0,0.07,0.14655,0.1134,0.67005
9.0,0.07,0.1386125,0.10975,0.6816375
10.0,0.07,0.136775,0.1056875,0.6875375
11.0,0.07,0.13255,0.10175,0.6957
12.0,0.07,0.13345,0.0983,0.69825
13.0,0.07,0.130625,0.100525,0.69885
14.0,0.07,0.1299,0.096425,0.703675
15.0,0.07,0.1276,0.0945375,0.7078625
16.0,0.07,0.126075,0.0938625,0.7100625
17.0,0.07,0.1271125,0.0929125,0.709975
18.0,0.07,0.1242875,0.09405,0.7116625
19.0,0.07,0.1269375,0.0924625,0.7106
20.0,0.07,0.127075,0.094275,0.70865
21.0,0.07,0.1231875,0.0939625,0.71285
22.0,0.07,0.1239125,0.0923625,0.713725
23.0,0.07,0.1242625,0.0916375,0.7141
24.0,0.07,0.122775,0.092775,0.71445
25.0,0.07,0.1207,0.0920625,0.7172375
26.0,0.07,0.1202375,0.0928625,0.7169
27.0,0.07,0.1218375,0.0912,0.7169625
28.0,0.07,0.12485,0.090625,0.714525
29.0,0.07,0.122675,0.0938875,0.7134375
30.0,0.07,0.120225,0.0938625,0.7159125
31.0,0.07,0.1214875,0.091375,0.7171375
32.0,0.07,0.124725,0.090725,0.71455
33.0,0.07,0.1240875,0.092525,0.7133875
34.0,0.07,0.1243375,0.09275,0.7129125
35.0,0.07,0.1233,0.09355,0.71315
36.0,0.07,0.121825,0.0942,0.713975
37.0,0.07,0.1213375,0.0934875,0.715175
38.0,0.07,0.1202625,0.092425,0.7173125
39.0,0.07,0.121375,0.0889625,0.7196625
40.0,0.07,0.1215,0.090175,0.718325
41.0,0.07,0.1198375,0.090775,0.7193875
42.0,0.07,0.1213375,0.0891375,0.719525
43.0,0.07,0.1243,0.0890375,0.7166625
44.0,0.07,0.1244,0.0930375,0.7125625
45.0,0.07,0.124425,0.0937375,0.7118375
46.0,0.07,0.1241625,0.092725,0.7131125
47.0,0.07,0.125475,0.093275,0.71125
48.0,0.07,0.126725,0.0933625,0.7099125
49.0,0.07,0.128575,0.0934375,0.7079875
50.0,0.07,0.1299875,0.09265,0.7073625
51.0,0.07,0.1291375,0.095725,0.7051375
52.0,0.07,0.129925,0.0959625,0.7041125
53.0,0.07,0.1290625,0.09375,0.7071875
54.0,0.07,0.1279625,0.0947,0.7073375
55.0,0.07,0.12455,0.0962625,0.7091875
56.0,0.07,0.1255375,0.094725,0.7097375
57.0,0.07,0.124425,0.095225,0.71035
58.0,0.07,0.1257875,0.0940875,0.710125
59.0,0.07,0.1251875,0.093325,0.7114875
60.0,0.07,0.124375,0.094925,0.7107
61.0,0.07,0.1248875,0.0922875,0.712825
62.0,0.07,0.1256,0.0930125,0.7113875
63.0,0.07,0.1245,0.0944875,0.7110125
64.0,0.07,0.1239875,0.0931,0.7129125
65.0,0.07,0.1222125,0.0951,0.7126875
66.0,0.07,0.1235,0.093225,0.713275
67.0,0.07,0.1234625,0.0924375,0.7141
68.0,0.07,0.1246875,0.09155,0.7137625
69.0,0.07,0.1225625,0.0944125,0.713025
70.0,0.07,0.123825,0.092725,0.71345
71.0,0.07,0.1248625,0.09185,0.7132875
72.0,0.07,0.1253125,0.0929875,0.7117
73.0,0.07,0.12685,0.0945875,0.7085625
74.0,0.07,0.1250125,0.0947625,0.710225
75.0,0.07,0.12355,0.093925,0.712525
76.0,0.07,0.1231,0.0946125,0.7122875
77.0,0.07,0.121225,0.0939625,0.7148125
78.0,0.07,0.1209625,0.0910125,0.718025
79.0,0.07,0.12065,0.0912125,0.7181375
80.0,0.07,0.121275,0.0931875,0.7155375
81.0,0.07,0.1223,0.0927,0.715
82.0,0.07,0.12085,0.090875,0.718275
83.0,0.07,0.1230875,0.0907625,0.71615
84.0,0.07,0.1235625,0.0927625,0.713675
85.0,0.07,0.1251875,0.0925,0.7123125
86.0,0.07,0.12345,0.09285,0.7137
87.0,0.07,0.1215,0.0935,0.715
88.0,0.07,0.123925,0.0930875,0.7129875
89.0,0.07,0.1239625,0.0920125,0.714025
90.0,0.07,0.1237875,0.0920875,0.714125
91.0,0.07,0.124875,0.092275,0.71285
92.0,0.07,0.1274875,0.0919125,0.7106
93.0,0.07,0.128075,0.0940875,0.7078375
94.0,0.07,0.12655,0.09655,0.7069
95.0,0.07,0.124225,0.095475,0.7103
96.0,0.07,0.1253,0.0949375,0.7097625
97.0,0.07,0.124925,0.095075,0.71
98.0,0.07,0.1236625,0.093075,0.7132625
99.0,0.07,0.1244875,0.0931125,0.7124
100.0,0.07,0.126675,0.095475,0.70785
101.0,0.07,0.1277375,0.0945125,0.70775
102.0,0.07,0.12725,0.0958625,0.7068875
103.0,0.07,0.1247,0.0953375,0.7099625
104.0,0.07,0.1227,0.0938125,0.7134875
105.0,0.07,0.1225,0.0914875,0.7160125
106.0,0.07,0.12285,0.0925125,0.7146375
