Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.185,0.698,0.09475,0.02225
2.0,0.0015,0.58975,0.24975,0.159
3.0,0.0,0.44225,0.2615,0.29625
4.0,0.0,0.39075,0.21875,0.3905
5.0,0.0,0.38,0.191,0.429
6.0,0.0,0.36625,0.18075,0.453
7.0,0.0,0.36275,0.176,0.46125
8.0,0.0,0.33825,0.1775,0.48425
9.0,0.0,0.3375,0.168,0.4945
10.0,0.0,0.312,0.1705,0.5175
11.0,0.0,0.3005,0.175,0.5245
12.0,0.0,0.30475,0.16475,0.5305
13.0,0.0,0.31175,0.15375,0.5345
14.0,0.0,0.32975,0.151,0.51925
15.0,0.0,0.32425,0.165,0.51075
16.0,0.0,0.3175,0.159,0.5235
17.0,0.0,0.32675,0.15875,0.5145
18.0,0.0,0.32875,0.1625,0.50875
19.0,0.0,0.321,0.165,0.514
20.0,0.0,0.33425,0.1595,0.50625
21.0,0.0,0.33475,0.16425,0.501
22.0,0.0,0.334,0.159,0.507
23.0,0.0,0.34,0.16025,0.49975
24.0,0.0,0.34175,0.1655,0.49275
25.0,0.0,0.3345,0.1665,0.499
26.0,0.0,0.3345,0.1675,0.498
27.0,0.0,0.3375,0.165,0.4975
28.0,0.0,0.3355,0.16325,0.50125
29.0,0.0,0.3255,0.17025,0.50425
30.0,0.0,0.32875,0.1665,0.50475
31.0,0.0,0.33075,0.16825,0.501
32.0,0.0,0.3275,0.161,0.5115
33.0,0.0,0.341,0.16075,0.49825
34.0,0.0,0.33225,0.1695,0.49825
35.0,0.0,0.3265,0.1665,0.507
36.0,0.0,0.3415,0.15875,0.49975
37.0,0.0,0.34,0.1675,0.4925
38.0,0.0,0.3345,0.17625,0.48925
39.0,0.0,0.3265,0.178,0.4955
40.0,0.0,0.3275,0.17275,0.49975
41.0,0.0,0.34275,0.16475,0.4925
42.0,0.0,0.3495,0.17025,0.48025
43.0,0.0,0.33325,0.17975,0.487
44.0,0.0,0.3145,0.17575,0.50975
45.0,0.0,0.3225,0.157,0.5205
46.0,0.0,0.3285,0.1595,0.512
47.0,0.0,0.315,0.169,0.516
48.0,0.0,0.323,0.1545,0.5225
49.0,0.0,0.34425,0.153,0.50275
50.0,0.0,0.34175,0.16475,0.4935
51.0,0.0,0.33275,0.167,0.50025
52.0,0.0,0.331,0.17175,0.49725
53.0,0.0,0.329,0.16475,0.50625
54.0,0.0,0.32375,0.165,0.51125
55.0,0.0,0.31725,0.168,0.51475
56.0,0.0,0.3135,0.16375,0.52275
57.0,0.0,0.31975,0.16525,0.515
58.0,0.0,0.323,0.1655,0.5115
59.0,0.0,0.31825,0.16375,0.518
60.0,0.0,0.32125,0.1555,0.52325
61.0,0.0,0.32675,0.17225,0.501
62.0,0.0,0.3345,0.16625,0.49925
63.0,0.0,0.3235,0.17025,0.50625
64.0,0.0,0.3285,0.159,0.5125
65.0,0.0,0.328,0.16275,0.50925
66.0,0.0,0.33675,0.16675,0.4965
67.0,0.0,0.3295,0.16375,0.50675
68.0,0.0,0.33425,0.1655,0.50025
69.0,0.0,0.3315,0.1645,0.504
70.0,0.0,0.33675,0.16875,0.4945
71.0,0.0,0.3325,0.1605,0.507
72.0,0.0,0.3245,0.1655,0.51
73.0,0.0,0.32025,0.1685,0.51125
74.0,0.0,0.31475,0.1625,0.52275
75.0,0.0,0.319,0.1665,0.5145
76.0,0.0,0.318,0.1605,0.5215
77.0,0.0,0.318,0.1595,0.5225
78.0,0.0,0.32875,0.1545,0.51675
79.0,0.0,0.3355,0.15575,0.50875
80.0,0.0,0.32625,0.16825,0.5055
81.0,0.0,0.32575,0.1615,0.51275
82.0,0.0,0.32575,0.15625,0.518
