Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.96925,0.02575,0.00375,0.00125
2.0,0.743,0.208,0.0355,0.0135
3.0,0.38675,0.415,0.13175,0.0665
4.0,0.314,0.34575,0.18575,0.1545
5.0,0.3035,0.2945,0.1625,0.2395
6.0,0.30125,0.266,0.14475,0.288
7.0,0.30075,0.249,0.13075,0.3195
8.0,0.30025,0.23875,0.124,0.337
9.0,0.3,0.22275,0.12425,0.353
10.0,0.3,0.2265,0.114,0.3595
11.0,0.3,0.223,0.116,0.361
12.0,0.3,0.22,0.1175,0.3625
13.0,0.3,0.22375,0.1105,0.36575
14.0,0.3,0.228,0.114,0.358
15.0,0.3,0.22375,0.12025,0.356
16.0,0.3,0.21675,0.11925,0.364
17.0,0.3,0.21775,0.11525,0.367
18.0,0.3,0.2245,0.1105,0.365
19.0,0.3,0.233,0.108,0.359
20.0,0.3,0.2355,0.1075,0.357
21.0,0.3,0.2335,0.11575,0.35075
22.0,0.3,0.23125,0.112,0.35675
23.0,0.3,0.2375,0.1195,0.343
24.0,0.3,0.23425,0.113,0.35275
25.0,0.3,0.238,0.11225,0.34975
26.0,0.3,0.22525,0.12875,0.346
27.0,0.3,0.226,0.12075,0.35325
28.0,0.3,0.223,0.1185,0.3585
29.0,0.3,0.2305,0.1215,0.348
30.0,0.3,0.24275,0.11475,0.3425
31.0,0.3,0.23925,0.12175,0.339
32.0,0.3,0.23725,0.11525,0.3475
33.0,0.3,0.235,0.1205,0.3445
34.0,0.3,0.23425,0.115,0.35075
35.0,0.3,0.22775,0.121,0.35125
36.0,0.3,0.21425,0.116,0.36975
37.0,0.3,0.21025,0.12,0.36975
38.0,0.3,0.22425,0.10925,0.3665
39.0,0.3,0.23925,0.1055,0.35525
40.0,0.3,0.22975,0.11675,0.3535
41.0,0.3,0.232,0.115,0.353
42.0,0.3,0.23875,0.1195,0.34175
43.0,0.3,0.2295,0.11475,0.35575
44.0,0.3,0.229,0.11075,0.36025
45.0,0.3,0.22075,0.12175,0.3575
46.0,0.3,0.2235,0.11125,0.36525
47.0,0.3,0.23725,0.112,0.35075
48.0,0.3,0.23375,0.1265,0.33975
49.0,0.3,0.23625,0.1135,0.35025
50.0,0.3,0.22225,0.1125,0.36525
51.0,0.3,0.22575,0.1085,0.36575
52.0,0.3,0.226,0.112,0.362
53.0,0.3,0.2295,0.11625,0.35425
54.0,0.3,0.25025,0.10275,0.347
55.0,0.3,0.25375,0.11375,0.3325
56.0,0.3,0.2395,0.1285,0.332
57.0,0.3,0.241,0.1175,0.3415
58.0,0.3,0.22775,0.127,0.34525
59.0,0.3,0.219,0.12,0.361
60.0,0.3,0.21475,0.118,0.36725
61.0,0.3,0.21525,0.1095,0.37525
62.0,0.3,0.22425,0.11425,0.3615
63.0,0.3,0.222,0.11275,0.36525
64.0,0.3,0.21175,0.114,0.37425
65.0,0.3,0.206,0.11925,0.37475
66.0,0.3,0.2125,0.10775,0.37975
67.0,0.3,0.22475,0.1085,0.36675
68.0,0.3,0.23775,0.10475,0.3575
69.0,0.3,0.2425,0.11175,0.34575
70.0,0.3,0.23875,0.11175,0.3495
71.0,0.3,0.2395,0.1195,0.341
72.0,0.3,0.24425,0.11525,0.3405
73.0,0.3,0.25075,0.1165,0.33275
74.0,0.3,0.2495,0.12275,0.32775
75.0,0.3,0.2375,0.118,0.3445
76.0,0.3,0.229,0.11325,0.35775
77.0,0.3,0.22575,0.12425,0.35
78.0,0.3,0.22,0.11725,0.36275
79.0,0.3,0.21925,0.1155,0.36525
80.0,0.3,0.22475,0.11625,0.359
81.0,0.3,0.24025,0.1175,0.34225
82.0,0.3,0.23725,0.11175,0.351
83.0,0.3,0.24325,0.12075,0.336
84.0,0.3,0.24875,0.11275,0.3385
85.0,0.3,0.24775,0.12825,0.324
86.0,0.3,0.2475,0.12325,0.32925
87.0,0.3,0.23975,0.121,0.33925
88.0,0.3,0.238,0.1215,0.3405
89.0,0.3,0.2365,0.1225,0.341
90.0,0.3,0.23125,0.122,0.34675
91.0,0.3,0.2155,0.12275,0.36175
92.0,0.3,0.221,0.119,0.36
93.0,0.3,0.2235,0.1095,0.367
94.0,0.3,0.22575,0.11425,0.36
95.0,0.3,0.2355,0.11075,0.35375
96.0,0.3,0.25025,0.10675,0.343
97.0,0.3,0.239,0.12325,0.33775
98.0,0.3,0.2315,0.12225,0.34625
99.0,0.3,0.2305,0.1095,0.36
100.0,0.3,0.24525,0.115,0.33975
101.0,0.3,0.23825,0.12475,0.337
102.0,0.3,0.2385,0.113,0.3485
103.0,0.3,0.224,0.1245,0.3515
104.0,0.3,0.229,0.11325,0.35775
105.0,0.3,0.2345,0.10775,0.35775
106.0,0.3,0.25,0.1035,0.3465
107.0,0.3,0.2485,0.113,0.3385
108.0,0.3,0.242,0.1245,0.3335
109.0,0.3,0.22025,0.1255,0.35425
110.0,0.3,0.2305,0.12025,0.34925
111.0,0.3,0.23725,0.1195,0.34325
112.0,0.3,0.24,0.1235,0.3365
113.0,0.3,0.24275,0.11025,0.347
114.0,0.3,0.2465,0.111,0.3425
115.0,0.3,0.245,0.1235,0.3315
116.0,0.3,0.23775,0.11775,0.3445
117.0,0.3,0.23425,0.117,0.34875
118.0,0.3,0.24125,0.1165,0.34225
119.0,0.3,0.23925,0.1165,0.34425
120.0,0.3,0.23125,0.12025,0.3485
121.0,0.3,0.24775,0.11025,0.342
122.0,0.3,0.2495,0.11725,0.33325
123.0,0.3,0.24425,0.1235,0.33225
124.0,0.3,0.246,0.11425,0.33975
125.0,0.3,0.2415,0.118,0.3405
126.0,0.3,0.24225,0.12075,0.337
127.0,0.3,0.24325,0.122,0.33475
128.0,0.3,0.252,0.106,0.342
129.0,0.3,0.24025,0.11825,0.3415
130.0,0.3,0.23775,0.12475,0.3375
131.0,0.3,0.22425,0.12625,0.3495
132.0,0.3,0.23425,0.12475,0.341
133.0,0.3,0.2235,0.125,0.3515
134.0,0.3,0.2235,0.11375,0.36275
135.0,0.3,0.2045,0.1185,0.377
136.0,0.3,0.20525,0.10475,0.39
137.0,0.3,0.209,0.10475,0.38625
138.0,0.3,0.21225,0.10275,0.385
139.0,0.3,0.20825,0.11,0.38175
140.0,0.3,0.2125,0.1075,0.38
141.0,0.3,0.21625,0.1075,0.37625
142.0,0.3,0.2135,0.1155,0.371
143.0,0.3,0.226,0.10725,0.36675
144.0,0.3,0.22575,0.1095,0.36475
145.0,0.3,0.22525,0.11975,0.355
146.0,0.3,0.21475,0.12425,0.361
147.0,0.3,0.21175,0.11725,0.371
148.0,0.3,0.21975,0.11125,0.369
149.0,0.3,0.22,0.1115,0.3685
150.0,0.3,0.232,0.11225,0.35575
151.0,0.3,0.22325,0.1195,0.35725
152.0,0.3,0.23125,0.105,0.36375
153.0,0.3,0.23625,0.1065,0.35725
154.0,0.3,0.24075,0.1135,0.34575
155.0,0.3,0.227,0.11775,0.35525
156.0,0.3,0.2425,0.1155,0.342
157.0,0.3,0.23175,0.1185,0.34975
158.0,0.3,0.2325,0.115,0.3525
159.0,0.3,0.237,0.11725,0.34575
160.0,0.3,0.23625,0.123,0.34075
161.0,0.3,0.23375,0.11675,0.3495
162.0,0.3,0.22625,0.11525,0.3585
163.0,0.3,0.232,0.11675,0.35125
164.0,0.3,0.23525,0.12525,0.3395
165.0,0.3,0.225,0.11575,0.35925
166.0,0.3,0.235,0.11775,0.34725
167.0,0.3,0.2315,0.124,0.3445
168.0,0.3,0.228,0.12725,0.34475
169.0,0.3,0.219,0.1275,0.3535
170.0,0.3,0.23375,0.10725,0.359
171.0,0.3,0.226,0.12325,0.35075
172.0,0.3,0.221,0.1175,0.3615
173.0,0.3,0.21325,0.12425,0.3625
174.0,0.3,0.21775,0.114,0.36825
175.0,0.3,0.22175,0.10225,0.376
176.0,0.3,0.22325,0.10825,0.3685
177.0,0.3,0.224,0.1085,0.3675
178.0,0.3,0.2225,0.10975,0.36775
179.0,0.3,0.22275,0.12,0.35725
180.0,0.3,0.2325,0.119,0.3485
181.0,0.3,0.23,0.119,0.351
182.0,0.3,0.233,0.119,0.348
183.0,0.3,0.245,0.10975,0.34525
184.0,0.3,0.22975,0.1215,0.34875
185.0,0.3,0.2265,0.11575,0.35775
186.0,0.3,0.233,0.10525,0.36175
187.0,0.3,0.2435,0.11275,0.34375
188.0,0.3,0.235,0.12625,0.33875
189.0,0.3,0.2365,0.12425,0.33925
190.0,0.3,0.237,0.11,0.353
191.0,0.3,0.2275,0.1165,0.356
192.0,0.3,0.21775,0.12375,0.3585
193.0,0.3,0.227,0.11625,0.35675
