Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.7548375,0.1941375,0.041975,0.00905
2.0,0.2107375,0.4015375,0.2583875,0.1293375
3.0,0.1516125,0.231025,0.2803625,0.337
4.0,0.1473125,0.141425,0.21105,0.5002125
5.0,0.1462625,0.0995125,0.151825,0.6024
6.0,0.146125,0.077225,0.1111,0.66555
7.0,0.146125,0.0635125,0.083675,0.7066875
8.0,0.1462,0.05425,0.0675875,0.7319625
9.0,0.146125,0.0486625,0.0549625,0.75025
10.0,0.146375,0.0446,0.0485875,0.7604375
11.0,0.1464,0.0401875,0.0444625,0.76895
12.0,0.146775,0.0354125,0.0405375,0.777275
13.0,0.1473,0.0328625,0.036025,0.7838125
14.0,0.1483375,0.0300625,0.0331625,0.7884375
15.0,0.1494625,0.028775,0.030025,0.7917375
16.0,0.150325,0.027475,0.0281375,0.7940625
17.0,0.1517,0.0260375,0.0265125,0.79575
18.0,0.15245,0.0251625,0.0259625,0.796425
19.0,0.1535,0.0233,0.0243875,0.7988125
20.0,0.1545375,0.022975,0.023625,0.7988625
21.0,0.1563625,0.0215875,0.0224,0.79965
22.0,0.1581625,0.020525,0.0209125,0.8004
23.0,0.160575,0.0193875,0.0201,0.7999375
24.0,0.1629375,0.0179,0.019275,0.7998875
25.0,0.1654375,0.0165125,0.0172375,0.8008125
26.0,0.1678875,0.0155,0.016475,0.8001375
27.0,0.1700125,0.0148375,0.015725,0.799425
28.0,0.1717625,0.0130625,0.01485,0.800325
29.0,0.17335,0.0123125,0.01335,0.8009875
30.0,0.1744375,0.010525,0.01245,0.8025875
31.0,0.17535,0.0097,0.0112375,0.8037125
32.0,0.1759375,0.0095625,0.0098125,0.8046875
33.0,0.17635,0.0096,0.0096,0.80445
34.0,0.176825,0.0091625,0.0096875,0.804325
35.0,0.1776875,0.0080875,0.008875,0.80535
36.0,0.1786,0.007,0.0084,0.806
37.0,0.1798,0.00695,0.007275,0.805975
38.0,0.18045,0.0064125,0.0069875,0.80615
39.0,0.18165,0.005475,0.00605,0.806825
40.0,0.1827875,0.0058,0.0058625,0.80555
41.0,0.18355,0.005175,0.005525,0.80575
42.0,0.1841625,0.0046,0.005375,0.8058625
43.0,0.184575,0.003825,0.004625,0.806975
44.0,0.184925,0.0032375,0.0043125,0.807525
45.0,0.185225,0.0035,0.0037,0.807575
46.0,0.1852625,0.0031125,0.0034375,0.8081875
47.0,0.1855125,0.0031375,0.0031,0.80825
48.0,0.185725,0.0029375,0.00285,0.8084875
49.0,0.18585,0.0028375,0.0029625,0.80835
50.0,0.1859375,0.003025,0.0029,0.8081375
51.0,0.1857375,0.0032625,0.003225,0.807775
52.0,0.1857625,0.00345,0.003075,0.8077125
53.0,0.1859375,0.0033375,0.0031,0.807625
54.0,0.1861625,0.0032,0.003225,0.8074125
55.0,0.1864375,0.0030125,0.002725,0.807825
56.0,0.1865375,0.0029375,0.003075,0.80745
57.0,0.1865125,0.0031,0.0030375,0.80735
58.0,0.186275,0.0029625,0.0031125,0.80765
59.0,0.1858875,0.0032875,0.003225,0.8076
60.0,0.1858125,0.002925,0.00315,0.8081125
61.0,0.1856,0.002875,0.0030375,0.8084875
62.0,0.1855625,0.0027875,0.0023375,0.8093125
63.0,0.1855,0.002625,0.0025875,0.8092875
64.0,0.18525,0.0022,0.0024625,0.8100875
65.0,0.185225,0.001875,0.002125,0.810775
66.0,0.18525,0.001725,0.002,0.811025
67.0,0.1852875,0.0019875,0.0017625,0.8109625
68.0,0.185275,0.001825,0.001875,0.811025
69.0,0.18525,0.0014625,0.001775,0.8115125
70.0,0.18525,0.001325,0.001575,0.81185
71.0,0.185225,0.0010875,0.001275,0.8124125
72.0,0.1852375,0.00105,0.0010125,0.8127
73.0,0.185275,0.000825,0.001075,0.812825
74.0,0.185325,0.0009875,0.00085,0.8128375
75.0,0.1855,0.000875,0.0008875,0.8127375
76.0,0.1856875,0.0005375,0.001,0.812775
77.0,0.1859875,0.0003375,0.0005625,0.8131125
78.0,0.1864375,0.0004,0.0003625,0.8128
79.0,0.1871,0.0004125,0.0003625,0.812125
80.0,0.1878125,0.000475,0.000475,0.8112375
81.0,0.188825,0.0003875,0.00035,0.8104375
82.0,0.1898375,0.0005375,0.00045,0.809175
83.0,0.190825,0.0006125,0.00045,0.8081125
84.0,0.1919125,0.000625,0.0003875,0.807075
85.0,0.1931375,0.0003375,0.000525,0.806
86.0,0.1943125,0.0004875,0.000475,0.804725
87.0,0.195375,0.000575,0.0005875,0.8034625
88.0,0.1964625,0.00055,0.00075,0.8022375
89.0,0.1972375,0.000425,0.000575,0.8017625
90.0,0.19805,0.0005125,0.000575,0.8008625
91.0,0.1988,0.00035,0.0005625,0.8002875
92.0,0.1994375,0.0006,0.0004,0.7995625
93.0,0.1997375,0.0006125,0.000525,0.799125
94.0,0.1998625,0.0007,0.000525,0.7989125
95.0,0.1999375,0.0006625,0.0005375,0.7988625
96.0,0.2,0.0007125,0.000575,0.7987125
97.0,0.2,0.000575,0.0006625,0.7987625
98.0,0.200025,0.00065,0.0005625,0.7987625
99.0,0.200025,0.0006375,0.000325,0.7990125
100.0,0.2,0.0004,0.0005875,0.7990125
101.0,0.200025,0.0004625,0.00055,0.7989625
102.0,0.200025,0.0004375,0.0004375,0.7991
103.0,0.2000125,0.0006125,0.0003375,0.7990375
104.0,0.2000375,0.00025,0.0006125,0.7991
105.0,0.200075,0.0001875,0.000375,0.7993625
106.0,0.2001125,0.00025,0.0002625,0.799375
107.0,0.2002,0.000225,0.00025,0.799325
108.0,0.2002,0.0002125,0.0002625,0.799325
109.0,0.2002375,0.0002625,0.000225,0.799275
110.0,0.2003125,0.0003625,0.00025,0.799075
111.0,0.200325,0.00035,0.0004875,0.7988375
112.0,0.2003875,0.0004,0.0005125,0.7987
113.0,0.20025,0.0004625,0.000525,0.7987625
114.0,0.2003,0.0005125,0.00055,0.7986375
115.0,0.200275,0.000525,0.0005375,0.7986625
116.0,0.2002875,0.0005,0.0006125,0.7986
117.0,0.2002875,0.0005,0.0006375,0.798575
118.0,0.2002875,0.0004375,0.0005875,0.7986875
119.0,0.2001625,0.00045,0.0004,0.7989875
120.0,0.2001625,0.00045,0.0003625,0.799025
121.0,0.200275,0.0002875,0.0003125,0.799125
