Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.9675,0.02375,0.0065,0.00225
2.0,0.77175,0.1535,0.05225,0.0225
3.0,0.45725,0.2645,0.17575,0.1025
4.0,0.3535,0.20025,0.21025,0.236
5.0,0.32825,0.13,0.1765,0.36525
6.0,0.3195,0.1045,0.13375,0.44225
7.0,0.316,0.089,0.1115,0.4835
8.0,0.3155,0.07025,0.088,0.52625
9.0,0.318,0.0675,0.08225,0.53225
10.0,0.3215,0.06225,0.07425,0.542
11.0,0.32325,0.0545,0.05775,0.5645
12.0,0.3285,0.04925,0.05625,0.566
13.0,0.33375,0.04625,0.04725,0.57275
14.0,0.33925,0.04675,0.045,0.569
15.0,0.351,0.0505,0.048,0.5505
16.0,0.36,0.05175,0.05125,0.537
17.0,0.36475,0.05375,0.05375,0.52775
18.0,0.362,0.06175,0.0615,0.51475
19.0,0.35525,0.06575,0.0635,0.5155
20.0,0.3455,0.07,0.062,0.5225
21.0,0.33825,0.0675,0.06,0.53425
22.0,0.335,0.0625,0.062,0.5405
23.0,0.333,0.06275,0.06075,0.5435
24.0,0.32875,0.06575,0.07025,0.53525
25.0,0.328,0.05775,0.06225,0.552
26.0,0.3285,0.05625,0.053,0.56225
27.0,0.3275,0.05825,0.0605,0.55375
28.0,0.32175,0.06,0.0565,0.56175
29.0,0.327,0.0475,0.0575,0.568
30.0,0.3375,0.04025,0.04575,0.5765
31.0,0.34275,0.0435,0.044,0.56975
32.0,0.3445,0.04275,0.0415,0.57125
33.0,0.34475,0.04225,0.041,0.572
34.0,0.3435,0.04525,0.0415,0.56975
35.0,0.3415,0.05,0.04,0.5685
36.0,0.34225,0.04225,0.04475,0.57075
37.0,0.34425,0.03875,0.04125,0.57575
38.0,0.35125,0.04325,0.044,0.5615
39.0,0.35325,0.0435,0.04825,0.555
40.0,0.3585,0.0425,0.05,0.549
41.0,0.35975,0.0515,0.04725,0.5415
42.0,0.359,0.0565,0.054,0.5305
43.0,0.35425,0.0605,0.0555,0.52975
44.0,0.33975,0.0645,0.06125,0.5345
45.0,0.33275,0.062,0.06575,0.5395
46.0,0.3325,0.05475,0.0625,0.55025
47.0,0.33025,0.05875,0.0565,0.5545
48.0,0.32675,0.05125,0.05,0.572
49.0,0.32875,0.049,0.049,0.57325
50.0,0.3315,0.0485,0.04875,0.57125
