Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.27625,0.63475,0.07625,0.01275
2.0,0.00125,0.6045,0.24975,0.1445
3.0,0.0,0.4505,0.24975,0.29975
4.0,0.0,0.4215,0.2085,0.37
5.0,0.0,0.38475,0.1885,0.42675
6.0,0.0,0.34525,0.197,0.45775
7.0,0.0,0.3315,0.1775,0.491
8.0,0.0,0.32625,0.1695,0.50425
9.0,0.0,0.32225,0.168,0.50975
10.0,0.0,0.32275,0.1655,0.51175
11.0,0.0,0.31525,0.15825,0.5265
12.0,0.0,0.32825,0.15675,0.515
13.0,0.0,0.3255,0.16625,0.50825
14.0,0.0,0.323,0.161,0.516
15.0,0.0,0.334,0.16925,0.49675
16.0,0.0,0.32525,0.16275,0.512
17.0,0.0,0.316,0.171,0.513
18.0,0.0,0.317,0.1675,0.5155
19.0,0.0,0.32275,0.161,0.51625
20.0,0.0,0.338,0.1575,0.5045
21.0,0.0,0.33725,0.16125,0.5015
22.0,0.0,0.3415,0.16125,0.49725
23.0,0.0,0.33775,0.16,0.50225
24.0,0.0,0.32225,0.17075,0.507
25.0,0.0,0.3145,0.16775,0.51775
26.0,0.0,0.323,0.16275,0.51425
27.0,0.0,0.32625,0.163,0.51075
28.0,0.0,0.328,0.17025,0.50175
29.0,0.0,0.349,0.16675,0.48425
30.0,0.0,0.33725,0.1695,0.49325
31.0,0.0,0.32725,0.16775,0.505
32.0,0.0,0.32875,0.162,0.50925
33.0,0.0,0.3265,0.161,0.5125
34.0,0.0,0.322,0.1545,0.5235
35.0,0.0,0.3385,0.16225,0.49925
36.0,0.0,0.334,0.16875,0.49725
37.0,0.0,0.33625,0.16775,0.496
38.0,0.0,0.34025,0.15325,0.5065
39.0,0.0,0.345,0.16,0.495
40.0,0.0,0.339,0.17125,0.48975
41.0,0.0,0.3405,0.16125,0.49825
42.0,0.0,0.338,0.1605,0.5015
43.0,0.0,0.357,0.15425,0.48875
44.0,0.0,0.34,0.16775,0.49225
45.0,0.0,0.33225,0.167,0.50075
46.0,0.0,0.3395,0.17125,0.48925
47.0,0.0,0.32825,0.16425,0.5075
48.0,0.0,0.33575,0.15625,0.508
49.0,0.0,0.347,0.155,0.498
50.0,0.0,0.327,0.175,0.498
51.0,0.0,0.31075,0.167,0.52225
52.0,0.0,0.31425,0.154,0.53175
53.0,0.0,0.3325,0.16175,0.50575
54.0,0.0,0.34175,0.15125,0.507
55.0,0.0,0.34125,0.1675,0.49125
56.0,0.0,0.34375,0.1645,0.49175
