Time,Mean_N,Mean_C,Mean_A,Mean_X
0.0,0.9975,0.0025,0.0,0.0
1.0,0.5627125,0.295575,0.1174375,0.024275
2.0,0.237075,0.211675,0.3196375,0.2316125
3.0,0.2247,0.079525,0.2343,0.461475
4.0,0.2237,0.0368625,0.1358375,0.6036
5.0,0.2241375,0.0199,0.0759375,0.680025
6.0,0.22565,0.0114875,0.0413125,0.72155
7.0,0.2281625,0.0065,0.023825,0.7415125
8.0,0.232525,0.004025,0.0132625,0.7501875
9.0,0.2393875,0.00295,0.0082,0.7494625
10.0,0.250225,0.002325,0.00495,0.7425
11.0,0.265525,0.0018,0.0037875,0.7288875
12.0,0.2863625,0.001575,0.0030625,0.709
13.0,0.3114375,0.0023125,0.0030375,0.6832125
14.0,0.3443,0.004325,0.0036625,0.6477125
15.0,0.3800875,0.004875,0.0062,0.6088375
16.0,0.4195875,0.00485,0.0064625,0.5691
17.0,0.457775,0.0055375,0.007,0.5296875
18.0,0.492625,0.0069125,0.0082625,0.4922
19.0,0.5224,0.006175,0.00975,0.461675
20.0,0.549575,0.004125,0.008,0.4383
21.0,0.57225,0.00265,0.0061875,0.4189125
22.0,0.5906,0.0029125,0.005,0.4014875
23.0,0.603925,0.0026875,0.00415,0.3892375
24.0,0.61555,0.0025125,0.0037,0.3782375
25.0,0.625425,0.0023125,0.0035875,0.368675
26.0,0.633025,0.00215,0.0030125,0.3618125
27.0,0.6383375,0.0027875,0.0034,0.355475
28.0,0.64185,0.0031,0.00405,0.351
29.0,0.64495,0.0028625,0.0045875,0.3476
30.0,0.647775,0.002975,0.0044375,0.3448125
31.0,0.6501875,0.0028625,0.004475,0.342475
32.0,0.652875,0.00225,0.0040625,0.3408125
33.0,0.655125,0.002275,0.0037375,0.3388625
34.0,0.6571875,0.0025125,0.0035125,0.3367875
35.0,0.659025,0.0018625,0.0038625,0.33525
36.0,0.6607,0.002175,0.003125,0.334
37.0,0.6610625,0.002625,0.0038,0.3325125
38.0,0.662125,0.0027625,0.0037,0.3314125
39.0,0.6627125,0.0029125,0.004025,0.33035
40.0,0.6635375,0.0020625,0.0039875,0.3304125
41.0,0.6646,0.00215,0.0034,0.32985
42.0,0.6656125,0.0015625,0.0029375,0.3298875
43.0,0.666575,0.0012,0.002525,0.3297
44.0,0.667625,0.00145,0.0016625,0.3292625
45.0,0.6689125,0.00125,0.0019875,0.32785
46.0,0.6702875,0.001,0.0018,0.3269125
47.0,0.6720375,0.001025,0.00175,0.3251875
48.0,0.674725,0.00075,0.001525,0.323
49.0,0.6773625,0.0008375,0.0013125,0.3204875
50.0,0.6804125,0.0008375,0.0011375,0.3176125
51.0,0.6833,0.0006125,0.0010625,0.315025
52.0,0.6858875,0.0006375,0.0008625,0.3126125
53.0,0.688225,0.00045,0.000775,0.31055
54.0,0.6904375,0.0003875,0.000625,0.30855
55.0,0.6925625,0.0004375,0.0007,0.3063
56.0,0.6941375,0.0009875,0.0007375,0.3041375
57.0,0.6950625,0.000925,0.001425,0.3025875
58.0,0.6966625,0.00045,0.0011875,0.3017
59.0,0.697725,0.0006,0.000875,0.3008
60.0,0.6986375,0.000275,0.0006875,0.3004
61.0,0.6996125,0.0001375,0.0004,0.29985
62.0,0.7001,0.0001875,0.0001875,0.299525
63.0,0.7007625,0.000325,0.00025,0.2986625
64.0,0.7011375,0.000325,0.000425,0.2981125
65.0,0.701275,0.000575,0.000625,0.297525
66.0,0.701275,0.0005125,0.0008,0.2974125
67.0,0.701125,0.0005375,0.0010375,0.2973
