NormalCell,CancerCell,Apoptosis,Empty
0.9906273620559333,0.007180650037792836,0.0021919879062735977,0.0
0.9760393046107332,0.014739229024943257,0.007860922146636373,0.0013605442176870606
0.9529100529100529,0.023582766439909243,0.01662887377173086,0.00687830687830683
0.9207860922146639,0.033484504913076286,0.028344671201814,0.0173847316704459
0.8784580498866214,0.045351473922902466,0.043764172335600864,0.03242630385487523
0.8250188964474678,0.05676492819349956,0.05993953136810275,0.05827664399092965
0.7627362055933485,0.0678760393046107,0.0773998488284202,0.0919879062736205
0.6869236583522298,0.08450491307634163,0.09425547996976563,0.13431594860166288
0.6003779289493576,0.09523809523809519,0.11859410430838999,0.18578987150415713
0.5043839758125472,0.10854119425547992,0.13567649281934993,0.2513983371126228
0.4075585789871503,0.11179138321995458,0.1538926681783824,0.32675736961451246
0.31874527588813295,0.10657596371882082,0.16643990929705216,0.4082388510959939
0.2495086923658352,0.0900982615268329,0.16318972033257748,0.4972033257747544
0.20234315948601658,0.0695389266817838,0.14882842025699167,0.5792894935752079
0.17739984882842022,0.04678760393046102,0.12290249433106573,0.652910052910053
0.17135298563869983,0.03136810279667417,0.09213907785336353,0.7051398337112623
0.17588813303099016,0.02191987906273616,0.06455026455026448,0.7376417233560092
0.18578987150415718,0.017006802721088392,0.046560846560846504,0.7506424792139078
0.20098261526832945,0.010657596371882048,0.033786848072562305,0.7545729402872261
0.22146636432350714,0.008616780045351439,0.023053665910808714,0.7468631897203326
0.2448223733938019,0.006273620559334816,0.017460317460317412,0.7314436885865457
0.27059712773998484,0.005064247921390753,0.011942554799697613,0.7123960695389265
0.3005291005291005,0.00430839002267571,0.009599395313680996,0.6855631141345426
0.33099017384731666,0.00430839002267571,0.00831443688586543,0.6563869992441421
0.36455026455026457,0.004459561602418716,0.007180650037792865,0.6238095238095239
0.39644746787603924,0.004988662131519253,0.006802721088435348,0.591761148904006
0.428042328042328,0.005744520030234296,0.007860922146636414,0.5583522297808012
0.4575963718820861,0.005291005291005269,0.008465608465608444,0.5286470143613001
0.48760393046107325,0.005291005291005276,0.008541194255479946,0.49856386999244146
0.520710506424792,0.005139833711262264,0.00839002267573694,0.4657596371882086
0.5504157218442933,0.004535147392290232,0.008087679516250921,0.43696145124716546
0.5788359788359788,0.005744520030234301,0.0077853363567649105,0.40763416477702186
0.6065759637188208,0.00619803476946332,0.007785336356764907,0.37944066515495084
0.6346182917611488,0.006349206349206327,0.009448223733938,0.3495842781557067
0.6578987150415722,0.007709750566893403,0.009674981103552516,0.3247165532879819
0.6772486772486772,0.008390022675736944,0.011413454270597107,0.3029478458049886
0.6957671957671959,0.008919123204837478,0.013076341647770202,0.28223733938019646
0.7128495842781557,0.010128495842781542,0.014058956916099761,0.26296296296296295
0.7297052154195012,0.010355253212396052,0.014739229024943293,0.2452003023431595
0.744066515495087,0.009901738473167035,0.015419501133786827,0.23061224489795917
0.7538926681783824,0.009297052154194999,0.015721844293272846,0.22108843537414963
0.7649281934996222,0.009221466364323494,0.01405895691609976,0.21179138321995458
0.7748299319727889,0.010279667422524553,0.013907785336356752,0.20098261526832958
0.7824640967498111,0.010128495842781539,0.015419501133786834,0.19198790627362056
0.7896447467876039,0.009977324263038535,0.015570672713529847,0.18480725623582767
0.7947845804988662,0.011489040060468615,0.015495086923658337,0.17823129251700676
0.7994708994708993,0.012244897959183659,0.01746031746031745,0.1708238851095993
0.8027966742252457,0.012471655328798178,0.018065003779289483,0.16666666666666666
0.8086167800453515,0.010582010582010566,0.019501133786848066,0.16130007558578985
0.8137566137566137,0.011262282690854108,0.017913832199546474,0.15706727135298562
0.8171579743008316,0.011035525321239597,0.017762660619803472,0.1540438397581254
0.8212396069538925,0.009977324263038535,0.01715797430083143,0.15162509448223732
0.8237339380196523,0.009448223733938008,0.016477702191987888,0.15034013605442173
0.8260015117157976,0.00952380952380951,0.015419501133786833,0.14905517762660614
0.8306122448979593,0.00770975056689341,0.014814814814814803,0.14686318972033252
0.8346938775510202,0.007482993197278897,0.013378684807256227,0.1444444444444444
0.8396069538926683,0.007029478458049872,0.012773998488284187,0.1405895691609977
0.8431594860166289,0.006651549508692354,0.011791383219954632,0.1383975812547241
0.8470899470899471,0.00801209372637943,0.010959939531368094,0.13393801965230534
0.8497354497354499,0.0075585789871504,0.01186696900982614,0.13083900226757367
0.8538170823885111,0.006878306878306871,0.011035525321239591,0.1282690854119425
0.8564625850340134,0.007407407407407394,0.010128495842781544,0.1260015117157974
0.8609977324263038,0.004913076341647757,0.012018140589569152,0.12207105064247921
0.8637188208616781,0.006198034769463327,0.009372637944066503,0.12071050642479214
0.86583522297808,0.0065003779289493436,0.009674981103552518,0.11798941798941799
0.8674225245653816,0.00733182161753589,0.010128495842781547,0.11511715797430083
0.8665910808767952,0.008692365835222966,0.010657596371882076,0.11405895691609977
0.8664399092970522,0.0075585789871504,0.012320483749055167,0.11368102796674225
0.8677248677248678,0.00801209372637943,0.01095993953136809,0.11330309901738472
0.8660619803476947,0.008465608465608454,0.011186696900982599,0.11428571428571428
0.8665154950869237,0.008390022675736946,0.012622826908541182,0.11247165532879819
0.8656084656084654,0.007785336356764913,0.013151927437641707,0.11345427059712775
0.8682539682539685,0.00544217687074829,0.012244897959183657,0.11405895691609977
0.8693877551020409,0.006198034769463327,0.009599395313681015,0.1148148148148148
0.8711262282690854,0.0065003779289493436,0.009297052154194995,0.11307634164777022
0.8730158730158729,0.0074074074074073955,0.009297052154194997,0.11027966742252455
0.8747543461829176,0.007709750566893409,0.010506424792139068,0.10702947845804989
0.8735449735449737,0.009674981103552516,0.011413454270597116,0.10536659108087679
0.8733182161753592,0.00944822373393801,0.013454270597127727,0.10377928949357518
0.872562358276644,0.010128495842781544,0.014436885865457279,0.10287226001511714
0.8715041572184429,0.010959939531368094,0.01602418745275887,0.10151171579743008
0.8676492819349961,0.010506424792139066,0.01602418745275887,0.10582010582010583
0.864928193499622,0.01073318216175358,0.017006802721088416,0.10733182161753589
