NormalCell,CancerCell,Apoptosis,Empty
0.9975,0.0025,0.0,0.0
0.9974937969900246,0.0024751090969519205,3.093896053118104e-05,1.549524923252972e-07
0.99748765731606,0.0024504659864653024,6.126203359736667e-05,6.146638773255178e-07
0.9974815818629853,0.0024260682097182575,9.097841401110129e-05,1.3715132853437094e-06
0.997475571484087,0.002401913331954921,0.0001200971746630544,2.4180092949590785e-06
0.9974696270016422,0.002377998942260422,0.000148627268033086,3.7467880642339325e-06
0.997463749207492,0.0023543226533376607,0.00017657752768348914,5.350611486721814e-06
0.9974579388636075,0.002330882101285883,0.00020395666973460912,7.222365371924753e-06
0.9974521967026458,0.002307674945381052,0.00023077329432303752,9.355057649891389e-06
0.9974465234284996,0.002284698867858001,0.0002570358870425761,1.1741816599651429e-05
0.9974409197168361,0.0022619515736943692,0.0002827528203681645,1.4375889101185665e-05
0.99743538621563,0.0022394307903963076,0.0003079323550629636,1.725063891063439e-05
0.9974299235456867,0.0022171342677859526,0.0003325826415687834,2.035954495845073e-05
0.997424532301159,0.002195059777790653,0.0003567117213800439,2.3696199670208944e-05
0.9974192130500548,0.0021732051142339505,0.0003803275284014541,2.725430730978132e-05
0.9974139663347374,0.002151568092628301,0.0004034378902895928,3.102768234460077e-05
0.9974087926724191,0.002130146549969529,0.00042605052977857336,3.501024783272966e-05
0.9974036925556454,0.002108938344533009,0.00044817306598997234,3.919603383145895e-05
0.997398666452774,0.002087941355671565,0.0004698130157271995,4.3579175827164884e-05
0.9973937148084443,0.002067153483615077,0.0004909777947544856,4.815391318615399e-05
0.9973888380440412,0.002046572649271791,0.0005116747190606622,5.2914587626230446e-05
0.997384036558152,0.002026196794031315,0.0005319110061079064,5.7855641708722856e-05
0.9973793107270142,0.0020060238795693076,0.0005516937760656198,6.29716173507112e-05
0.9973746609049593,0.001986051887653831,0.0005710300530296119,6.825715435719735e-05
0.9973700874248469,0.001966278819953373,0.0005899267662267545,7.370698897296602e-05
0.9973655905984943,0.0019467026978465258,0.0006083907512052714,7.931595245388618e-05
0.9973611707170984,0.001927321562233308,0.0006264287510108281,8.507896965740578e-05
0.9973568280516513,0.0019081334733481261,0.0006440474173485829,9.099105765199561e-05
0.997352562853349,0.0018891365105743632,0.0006612533117313585,9.704732434530189e-05
0.9973483753539945,0.0018703287722605835,0.0006780529066140941,0.00010324296713076868
0.9973442657663943,0.001851708375538348,0.0006944525865147323,0.0001095732715524959
0.9973402342847486,0.001833273456141626,0.0007104586491216984,0.00011603360998809998
0.9973362810850347,0.0018150221682277986,0.0007260773063881228,0.00012261944034934827
0.9973324063253863,0.0017969526842002367,0.0007413146856129596,0.00012932630480034046
0.9973286101464653,0.0017790631945324529,0.0007561768305091513,0.00013614982849301333
0.9973248926718274,0.0017613519075938087,0.0007706697022589867,0.00014308571831974764
0.9973212540082835,0.0017438170494767724,0.0007847991805568014,0.00015012976168285927
0.9973176942462543,0.0017264568638257162,0.0007985710646391621,0.00015727782528075863
0.9973142134601194,0.0017092696116672408,0.0008119910743026823,0.00016452585391056555
0.9973108117085613,0.0016922535712420208,0.0008250648509096091,0.00017186986928696942
0.9973074890349032,0.0016754070378381567,0.0008377979583813219,0.000179305968877127
0.9973042454674426,0.0016587283236260259,0.0008501958841798829,0.00018683032475139223
0.9973010810197778,0.0016422157574946222,0.0008622640402777753,0.0001944391824496759
0.9972979956911313,0.0016258676848893742,0.0008740077641159671,0.00020212885986323513
0.9972949894666663,0.0016096824676514274,0.0008854323195504333,0.0002098957461316946
0.997292062317799,0.0015936584838583893,0.0008965428977872707,0.00021773630055510465
0.9972892142025058,0.001577794127666516,0.0009073446183065352,0.0002256470515208435
0.9972864450656254,0.0015620878091543405,0.000917842529774935,0.0002336245954451727
0.9972837548391553,0.001546537954167722,0.0009280416109475044,0.00024166559572925866
0.9972811434425456,0.0015311430041663168,0.0009379467715583882,0.00024976678172947375
0.9972786107829857,0.0015159014160714504,0.0009475628532008618,0.0002579249477417936
0.9972761567556876,0.0015008116621153882,0.0009568946301967121,0.0002661369520001103
0.9972737812441644,0.0014858722296919894,0.0009659468104551001,0.0002743997156882812
0.9972714841205044,0.0014710816212087354,0.0009747240363210312,0.0002827102219657382
0.9972692652456397,0.0014564383539401255,0.0009832308854135488,0.0002910655150064816
0.9972671244696124,0.0014419409598824223,0.0009914718714537738,0.0002994626990512871
0.9972650616318343,0.0014275879856097454,0.0009994514450829082,0.0003078989374729555
0.9972630765613437,0.0014133779921314954,0.0010071739946703143,0.00031637145185443687
0.9972611690770573,0.0013993095547511028,0.0010146438471117921,0.0003248775210796634
0.9972593389880187,0.00138538126292609,0.001021865268618162,0.00033341448043692676
0.9972575860936415,0.0013715917201294358,0.0010288424654942715,0.0003419797207346385
0.9972559101839498,0.0013579395437122322,0.0010355795849085311,0.0003505706874293128
0.9972543110398135,0.001344423364767625,0.0010420807156530964,0.00035918487976561476
0.9972527884331807,0.0013310418279960253,0.0010483498888947992,0.00036781984992831753
0.9972513421273053,0.001317793591571585,0.0010543910789169396,0.000376473202206014
0.9972499718769714,0.0013046773270099221,0.0010602082038520435,0.000385142592166432
0.9972486774287138,0.0012916917190370913,0.0010658051264056919,0.0003938257258432021
0.9972474585210346,0.0012788354654597834,0.0010711856545715269,0.0004025203589339296
0.9972463148846161,0.0012661072770367493,0.0010763535423375336,0.00041122429600942456
0.9972452462425307,0.0012535058773514352,0.0010813124903837068,0.0004199353897339455
0.9972442523104464,0.0012410300026858205,0.0010860661467711956,0.00042865154009631256
0.9972433327968295,0.0012286784018954477,0.0010906181076230312,0.00043737069365175113
0.9972424874031433,0.0012164498362856346,0.0010949719177965336,0.0004460908427743249
0.9972417158240435,0.0012043430794888609,0.0010991310715474955,0.0004548100249198211
0.9972410177475711,0.0011923569173433153,0.0011030990131862403,0.0004635263218989532
0.9972403928553406,0.0011804901477725992,0.001106879137725648,0.00047223785916074556
0.9972398408227258,0.0011687415806665702,0.001110474791521244,0.0004809428050859675
0.9972393613190423,0.0011571100377633229,0.001113889272903445,0.0004896393702904877
0.9972389540077269,0.0011455943525322926,0.001117125832802052,0.0004983258069384173
0.9972386185465132,0.0011341933700584747,0.0011201876753630829,0.000507000408064916
0.9972383545876053,0.0011229059469277482,0.0011230779585580343,0.0005156615069085345
0.9972381617778477,0.001111730951113298,0.0011257997947856624,0.0005243074762529681
0.997238039758892,0.0011006672618631193,0.0011283562514663684,0.0005329367277781003
0.9972379881673615,0.001089713769588605,0.0011307503516292787,0.0005415477114202138
0.997238006635012,0.001078869375754196,0.0011329850744921045,0.0005501389147412487
0.9972380947888907,0.0010681329927680937,0.0011350633560338649,0.0005587088623069912
0.997238252251491,0.00105750354387402,0.0011369880895605586,0.0005672561150740749
0.997238478640906,0.0010469799630440193,0.001138762126263869,0.0005757792697856787
0.9972387735709785,0.0010365611948722911,0.0011403882757729806,0.0005842769583758092
0.9972391366514479,0.0010262461944700449,0.0011418693066995932,0.0005927478473820533
0.9972395674880953,0.0010160339273613684,0.0011432079471762097,0.0006011906373666915
0.9972400656828856,0.001005923369380102,0.0011444068853877797,0.0006096040623460598
0.997240630834107,0.0009959135065677053,0.0011454687700967778,0.0006179868892280557
0.9972412625365079,0.0009860033350721133,0.0011463962111617906,0.0006263379172576776
0.9972419603814318,0.0009761918610475713,0.0011471917800496942,0.0006346559774704934
0.9972427239569487,0.000966478100555435,0.0011478580103414949,0.0006429399321539349
0.9972435528479854,0.0009568610794659361,0.0011483973982319077,0.0006511886743163142
0.9972444466364524,0.0009473398333608974,0.0011488124030227505,0.0006594011271634598
0.997245404901369,0.000937913407437391,0.001149105447610222,0.0006675762435828728
0.9972464272189857,0.0009285808564123341,0.0011492789189661411,0.0006757130056353046
0.9972475131629046,0.000919341244428009,0.0011493351686132156,0.0006838104240536567
0.9972486623041975,0.0009101936449585028,0.0011492765130944123,0.0006918675377491074
0.9972498742115217,0.0009011371407170567,0.0011491052344365007,0.0006998834133243678
0.9972511484512334,0.0008921708235643166,0.0011488235806078357,0.0007078571445939769
0.9972524845875002,0.0008832937944174789,0.0011484337659704502,0.0007157878521115376
0.997253882182409,0.0008745051631603194,0.0011479379717265245,0.0007236746827038061
0.9972553407960747,0.0008658040485541017,0.0011473383463593018,0.0007315168090115407
0.9972568599867447,0.0008571895781493539,0.0011466370060685105,0.0007393134290370229
0.9972584393109026,0.0008486608881985063,0.0011458360352003649,0.0007470637656981614
0.997260078323369,0.0008402171235693841,0.0011449374866722038,0.0007547670663890906
0.9972617765774011,0.0008318574376595442,0.0011439433823918356,0.0007624226025471785
0.9972635336247901,0.0008235809923114506,0.0011428557136716484,0.0007700296692263597
0.9972653490159569,0.0008153869577284802,0.0011416764416375509,0.0007775875846767075
0.9972672223000448,0.0008072745123917498,0.0011404074976328052,0.0007850956899301625
0.9972691530250127,0.0007992428429777597,0.0011390507836168103,0.0007925533483923375
0.9972711407377236,0.0007912911442768435,0.0011376081725589001,0.0007999599454403156
0.9972731849840336,0.0007834186191124173,0.001136081508827213,0.0008073148880263622
0.9972752853088784,0.000775624478261023,0.0011344726085726919,0.0008146176042874734
0.9972774412563575,0.0007679079403731541,0.001132783260108276,0.0008218675431606802
0.9972796523698174,0.0007602682318948617,0.0011310152242833373,0.0008290641740040347
0.997281918191933,0.0007527045869901286,0.001129170234853423,0.0008362069862231994
