NormalCell,CancerCell,Apoptosis,Empty
0.9975,0.0025,0.0,0.0
0.9974559772252429,0.002544022774757081,0.0,0.0
0.9974111812604939,0.0025888187395062268,0.0,0.0
0.9973655985973715,0.002634401402628566,0.0,0.0
0.9973192154940291,0.002680784505971052,0.0,0.0
0.997272017971209,0.00272798202879117,0.0,0.0
0.9972239918082351,0.002776008191765073,0.0,0.0
0.99717512253894,0.0028248774610600412,0.0,0.0
0.9971253954475279,0.0028746045524721815,0.0,0.0
0.9970747955643698,0.002925204435630287,0.0,0.0
0.9970233076617333,0.0029766923382667826,0.0,0.0
0.9969709162494433,0.0030290837505566924,0.0,0.0
0.9969176055704745,0.0030823944295255753,0.0,0.0
0.9968633595964727,0.0031366404035273764,0.0,0.0
0.9968081620232069,0.003191837976793162,0.0,0.0
0.9967519962659483,0.0032480037340516937,0.0,0.0
0.9966948454547772,0.003305154545222828,0.0,0.0
0.9966366924298152,0.0033633075701847127,0.0,0.0
0.9965775197363843,0.0034224802636157754,0.0,0.0
0.9965173096200876,0.0034826903799124957,0.0,0.0
0.9964560440218161,0.003543955978183967,0.0,0.0
0.9963937045726757,0.0036062954273242465,0.0,0.0
0.9963302725888364,0.003669727411163518,0.0,0.0
0.9962657290663008,0.0037342709336990803,0.0,0.0
0.9962000546755928,0.0037999453244071868,0.0,0.0
0.9961332297563632,0.0038667702436367656,0.0,0.0
0.996065234311914,0.003934765688086057,0.0,0.0
0.9959960480036368,0.004003951996363202,0.0,0.0
0.9959256501453682,0.004074349854631828,0.0,0.0
0.9958540196976573,0.0041459803023426774,0.0,0.0
0.9957811352619476,0.0042188647380523225,0.0,0.0
0.9957069750746699,0.004293024925330029,0.0,0.0
0.9956315170012461,0.004368482998753806,0.0,0.0
0.9955547385300032,0.0044452614699967115,0.0,0.0
0.9954766167659954,0.004523383234004466,0.0,0.0
0.9953971284247345,0.0046028715752654175,0.0,0.0
0.995316249825826,0.004683750174173943,0.0,0.0
0.9952339568865116,0.004766043113488309,0.0,0.0
0.9951502251151159,0.004849774884884066,0.0,0.0
0.9950650296043959,0.004934970395604026,0.0,0.0
0.9949783450247941,0.005021654975205874,0.0,0.0
0.9948901456175915,0.005109854382408443,0.0,0.0
0.9948004051879622,0.0051995948120377245,0.0,0.0
0.9947090970979262,0.005290902902073622,0.0,0.0
0.9946161942592013,0.0053838057407984965,0.0,0.0
0.9945216691259513,0.005478330874048519,0.0,0.0
0.994425493687431,0.005574506312568854,0.0,0.0
0.9943276394605262,0.005672360539473668,0.0,0.0
0.9942280774821879,0.005771922517811983,0.0,0.0
0.9941267783017596,0.005873221698240333,0.0,0.0
0.9940237119731967,0.0059762880268032295,0.0,0.0
0.9939188480471775,0.006081151952822375,0.0,0.0
0.9938121555631042,0.00618784443689558,0.0,0.0
0.9937036030409935,0.006296396959006324,0.0,0.0
0.9935931584732549,0.006406841526744862,0.0,0.0
0.993480789316358,0.006519210683641787,0.0,0.0
0.9933664624823848,0.006633537517614921,0.0,0.0
0.9932501443304693,0.006749855669530386,0.0,0.0
0.993131800658121,0.00686819934187871,0.0,0.0
0.993011396692433,0.006988603307566756,0.0,0.0
0.9928888970811736,0.007111102918826269,0.0,0.0
0.99276426588376,0.007235734116239805,0.0,0.0
0.9926374665621149,0.007362533437884765,0.0,0.0
0.9925084619714035,0.007491538028596232,0.0,0.0
0.9923772143506504,0.007622785649349272,0.0,0.0
0.9922436853132384,0.007756314686761345,0.0,0.0
0.9921078358372842,0.007892164162715406,0.0,0.0
0.9919696262558955,0.00803037374410425,0.0,0.0
0.991829016247303,0.008170983752696627,0.0,0.0
0.9916859648248741,0.008314035175125592,0.0,0.0
0.9915404303270003,0.008459569672999498,0.0,0.0
0.9913923704068638,0.008607629593136053,0.0,0.0
0.9912417420220802,0.008758257977919702,0.0,0.0
0.9910885014242171,0.008911498575782679,0.0,0.0
0.99093260414819,0.009067395851809882,0.0,0.0
0.9907740050015321,0.00922599499846777,0.0,0.0
0.9906126580535425,0.009387341946457368,0.0,0.0
0.9904485166243084,0.0095514833756914,0.0,0.0
0.9902815332736042,0.00971846672639553,0.0,0.0
0.9901116597896662,0.009888340210333602,0.0,0.0
0.9899388471778431,0.010061152822156671,0.0,0.0
0.9897630456491241,0.010236954350875627,0.0,0.0
0.9895842046085427,0.010415795391456997,0.0,0.0
0.989402272643458,0.010597727356541567,0.0,0.0
0.9892171975117143,0.01078280248828526,0.0,0.0
0.9890289261296779,0.010971073870321712,0.0,0.0
0.9888374045601539,0.011162595439845789,0.0,0.0
0.9886425780001824,0.011357421999817301,0.0,0.0
0.9884443907687157,0.011555609231283974,0.0,0.0
0.988242786294177,0.011757213705822661,0.0,0.0
0.988037707101902,0.011962292898097684,0.0,0.0
0.9878290948014645,0.012170905198535037,0.0,0.0
0.9876168900738885,0.012383109926111104,0.0,0.0
0.9874010326587452,0.012598967341254385,0.0,0.0
0.987181461341141,0.012818538658858585,0.0,0.0
0.9869581139385943,0.013041886061405317,0.0,0.0
0.9867309272878052,0.013269072712194505,0.0,0.0
0.9864998372313193,0.013500162768680426,0.0,0.0
0.9862647786040886,0.013735221395911162,0.0,0.0
0.9860256852199306,0.013974314780069113,0.0,0.0
0.9857824898578897,0.01421751014211001,0.0,0.0
0.985535124248502,0.014464875751497724,0.0,0.0
0.9852835190599677,0.01471648094003198,0.0,0.0
0.9850276038842338,0.014972396115765898,0.0,0.0
0.9847673072229897,0.015232692777010092,0.0,0.0
0.9845025564735799,0.015497443526419873,0.0,0.0
0.984233277914838,0.015766722085161854,0.0,0.0
0.9839593966928437,0.016040603307156124,0.0,0.0
0.98368083680661,0.016319163193389857,0.0,0.0
0.9833975210937018,0.016602478906298002,0.0,0.0
0.9831093712157933,0.016890628784206572,0.0,0.0
0.9828163076441662,0.017183692355833627,0.0,0.0
0.9825182496451568,0.01748175035484298,0.0,0.0
0.9822151152655545,0.017784884734445255,0.0,0.0
0.9819068213179589,0.018093178682040766,0.0,0.0
0.9815932833661014,0.018406716633898295,0.0,0.0
0.9812744157101361,0.018725584289863727,0.0,0.0
0.9809501313719078,0.019049868628092013,0.0,0.0
0.9806203420802039,0.01937965791979579,0.0,0.0
0.980284958255996,0.019715041744003604,0.0,0.0
0.9799438889976793,0.020056111002320378,0.0,0.0
0.9795970420663173,0.020402957933682398,0.0,0.0
0.9792443238709008,0.020755676129098857,0.0,0.0
0.9788856394536282,0.021114360546371516,0.0,0.0
0.9785208924752159,0.021479107524783773,0.0,0.0
0.9781499852002495,0.021850014799750045,0.0,0.0
0.9777728184825837,0.022227181517415963,0.0,0.0
0.9773892917508001,0.0226107082491995,0.0,0.0
0.9769993029937369,0.023000697006262828,0.0,0.0
0.9766027487460957,0.023397251253904083,0.0,0.0
0.9761995240741416,0.023800475925858103,0.0,0.0
0.9757895225615052,0.0242104774384945,0.0,0.0
0.9753726362950985,0.024627363704901085,0.0,0.0
0.9749487558511594,0.025051244148840305,0.0,0.0
0.9745177702814339,0.0254822297185657,0.0,0.0
0.9740795670995146,0.02592043290048504,0.0,0.0
0.9736340322673434,0.02636596773265635,0.0,0.0
0.9731810501818974,0.02681894981810234,0.0,0.0
0.9727205036620713,0.027279496337928522,0.0,0.0
0.9722522739357703,0.02774772606422948,0.0,0.0
0.9717762406272322,0.028223759372767505,0.0,0.0
0.9712922817445927,0.028707718255407043,0.0,0.0
0.9708002736677117,0.029199726332287977,0.0,0.0
0.9703000911362796,0.02969990886372017,0.0,0.0
0.9697916072382187,0.03020839276178105,0.0,0.0
0.9692746933984021,0.030725306601597585,0.0,0.0
0.9687492193677065,0.031250780632293196,0.0,0.0
0.96821505321242,0.03178494678757973,0.0,0.0
0.9676720613040258,0.03232793869597386,0.0,0.0
0.967120108309383,0.03287989169061673,0.0,0.0
